values,cards,winlose,winlosecolor,MoneyTrigger,ChoiceTrigger,FeedbackTrigger,TrialPractice.thisRepN,TrialPractice.thisTrialN,TrialPractice.thisN,TrialPractice.thisIndex,Trial.thisRepN,Trial.thisTrialN,Trial.thisN,Trial.thisIndex,example2.started,example2.stopped,jitter,Fixation_prac.started,Fixation_prac.stopped,Money_prac.started,Money_prac.stopped,Choice_prac.started,Choice_prac.stopped,choice_prac.keys,choice_prac.rt,FeedbackSlide_prac.started,FeedbackSlide_prac.stopped,Fixation.started,Fixation.stopped,Money.started,Money.stopped,Choice.started,Choice.stopped,choice_resp.keys,choice_resp.rt,choice_resp.started,choice_resp.stopped,Square1.started,Square1.stopped,Square2.started,Square2.stopped,MoneyWon,FeedbackSlide.started,FeedbackSlide.stopped,square5.started,square5.stopped,square4.started,square4.stopped,Break_Text.started,Break_Text.stopped,Key_Response_Break.keys,Key_Response_Break.rt,text_2.started,text_2.stopped,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
50,5,x,#ed1c24,59,55,150,,,,,0,30,30,188,,,4.124154653277785,,,,,,,,,,,468.3432741603556,472.48004848187884,472.46336949054603,472.9637923213686,472.9637923213686,None,4,1.0549391278218536,472.9637923213686,None,472.46336949054603,472.9637923213686,472.9637923213686,None,940,476.0330709419395,None,474.04805685973406,476.0497505166877,476.0330709419395,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
10,5,o,#3ced1d,19,15,111,,,,,0,31,31,147,,,3.5370991564346372,,,,,,,,,,,477.05060638811483,480.5869425641431,480.5869425641431,481.08736831204624,481.08736831204624,None,4,0.9651913531888567,481.08736831204624,None,480.5869425641431,481.08736831204624,481.08736831204624,None,950,484.07324439154763,None,482.0882189327276,484.08992221604785,484.07324439154763,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
50,4,x,#ed1c24,59,54,150,,,,,0,32,32,98,,,2.826558318083725,,,,,,,,,,,485.10745882905394,487.9432018167572,487.92652020005335,488.4269468230814,488.4269468230814,None,4,0.6684819658785273,488.4269468230814,None,487.92652020005335,488.4269468230814,488.4269468230814,None,900,491.12924183618634,None,489.14423738034566,491.1459252031382,491.12924183618634,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
0,5,o,#3ced1d,9,5,101,,,,,0,33,33,113,,,4.455647646523878,,,,,,,,,,,492.163460357604,496.6339276884901,496.60056416337466,497.1009890361529,497.1009890361529,None,4,0.6252374138912273,497.1009890361529,None,496.60056416337466,497.1009890361529,497.1009890361529,None,900,499.75324678355355,None,497.7682239501064,499.76992635830175,499.75324678355355,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
0,4,x,#ed1c24,9,4,100,,,,,0,34,34,26,,,3.7441302932828022,,,,,,,,,,,500.7540982793598,504.50729051350754,504.4906097719286,504.9910346447068,504.9743629460754,None,4,0.8046935825677792,504.9743629460754,None,504.4906097719286,504.9910346447068,504.9743629460754,None,900,507.8100977659542,None,505.8250874759524,507.8267831748635,507.8100977659542,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
0,7,o,#3ced1d,9,7,201,,,,,0,35,35,226,,,4.155274756845843,,,,,,,,,,,508.8109527622564,512.9811629524938,512.9478017610418,513.4482447197188,513.4482447197188,None,2,0.9196230548532185,513.4482447197188,None,512.9478017610418,513.4482447197188,513.4482447197188,None,900,516.3840587383329,None,514.3990388219663,516.400740938454,516.3840587383329,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
10,4,o,#3ced1d,19,14,111,,,,,0,36,36,34,,,3.5041294848569837,,,,,,,,,,,517.3849192770886,520.9045764617858,520.8712088527554,521.3716357674912,521.3716357674912,None,4,1.9290414327533654,521.3716357674912,None,520.8712088527554,521.3716357674912,521.3716357674912,None,910,525.3083155756049,None,523.3232950758229,525.3250111942962,525.3083155756049,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
0,3,o,#3ced1d,9,3,201,,,,,0,37,37,211,,,4.097750139615056,,,,,,,,,,,526.3425355555646,530.4460192789847,530.4293394125289,530.9297639935994,530.9297639935994,None,4,0.7647383305829862,530.9297639935994,None,530.4293394125289,530.9297639935994,530.9297639935994,None,910,533.6987857652312,None,531.7137646820302,533.7154670902273,533.6987857652312,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
0,4,x,#ed1c24,9,4,100,,,,,0,38,38,18,,,3.2206559851757586,,,,,,,,,,,534.6996430951967,537.9357221305763,537.9023618142492,538.4027960216863,538.4027960216863,None,4,1.0875366275922715,538.4027960216863,None,537.9023618142492,538.4027960216863,538.4027960216863,None,910,541.5221069489235,None,539.5370849905994,541.5387900241676,541.5221069489235,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
10,2,o,#3ced1d,19,12,211,,,,,0,39,39,205,,,3.899169753380229,,,,,,,,,,,542.5229721550077,546.4262928136268,546.4096088632577,546.9100232345463,546.9100232345463,None,4,0.6841449380644917,546.9100232345463,None,546.4096088632577,546.9100232345463,546.9100232345463,None,920,549.6123205813165,None,547.6273003732404,549.629002489728,549.6123205813165,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
50,5,o,#3ced1d,59,55,151,,,,,0,40,40,177,,,4.271700319550909,,,,,,,,,,,550.6465391027359,554.9335133172026,554.9001544594139,555.4005793321921,555.4005793321921,None,2,1.130389707373979,555.4005793321921,None,554.9001544594139,555.4005793321921,555.4005793321921,None,970,558.5365794605441,None,556.5515601275929,558.5532596187077,558.5365794605441,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
10,4,o,#3ced1d,19,14,111,,,,,0,41,41,46,,,3.4569762216414146,,,,,,,,,,,559.570791564387,563.04042344341,563.0070476665551,563.5074751647062,563.5074751647062,None,4,0.5633375485140277,563.5074751647062,None,563.0070476665551,563.5074751647062,563.5074751647062,None,980,566.0763251202934,None,564.0913049122173,566.0930055701647,566.0763251202934,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
10,5,x,#ed1c24,19,15,110,,,,,0,42,42,160,,,3.6664578261635503,,,,,,,,,,,567.0938588162189,570.7636453005107,570.7302616475372,571.2307282345682,571.2307282345682,None,4,0.7759124992535362,571.2307282345682,None,570.7302616475372,571.2307282345682,571.2307282345682,None,970,574.033094278584,None,572.0480842802899,574.0497726864996,574.033094278584,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
50,5,o,#3ced1d,59,55,151,,,,,0,43,43,173,,,4.409189374520405,,,,,,,,,,,575.0673098829229,579.487732947111,579.4710711665557,579.9714791202659,579.9714791202659,None,2,0.7929736281330406,579.9714791202659,None,579.4710711665557,579.9714791202659,579.9714791202659,None,1020,582.7905442834708,None,580.8055313680961,582.8072270670073,582.7905442834708,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
10,3,o,#3ced1d,19,13,211,,,,,0,44,44,213,,,4.085475037470237,,,,,,,,,,,583.8247636800133,587.9115634530644,587.8948838783163,588.3953122515923,588.3953122515923,None,4,0.6879625213477993,588.3953122515923,None,587.8948838783163,588.3953122515923,588.3953122515923,None,1030,591.0976090149452,None,589.1125882234537,591.1142900482337,591.0976090149452,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
10,4,o,#3ced1d,19,14,111,,,,,0,45,45,50,,,2.71029323734831,,,,,,,,,,,592.1151424191648,594.8341225494696,594.8174385991006,595.3178643470037,595.3178643470037,None,4,0.5632672468746023,595.3178643470037,None,594.8174385991006,595.3178643470037,595.3178643470037,None,1040,597.8867157611312,None,595.9016984701375,597.903396502712,597.8867157611312,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
50,6,x,#ed1c24,59,56,250,,,,,0,46,46,225,,,2.6876626006647664,,,,,,,,,,,598.9042523741391,601.6065488457843,601.573186195792,602.0736119436951,602.0736119436951,None,2,0.6713690004762611,602.0736119436951,None,601.573186195792,602.0736119436951,602.0736119436951,None,990,604.775910457296,None,602.7908954999657,604.7925920739999,604.775910457296,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
0,5,o,#3ced1d,9,5,101,,,,,0,47,47,106,,,4.180300829716528,,,,,,,,,,,605.81012518651,609.9970158266206,609.9803388772452,610.4807622914832,610.4807622914832,None,4,1.3500234095718042,610.4807622914832,None,609.9803388772452,610.4807622914832,610.4807622914832,None,990,613.8502992195354,None,611.8652734690058,613.8669767523261,613.8502992195354,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
0,5,o,#3ced1d,9,5,101,,,,,0,48,48,105,,,2.7089222674315416,,,,,,,,,,,614.8511501319244,617.5701267617351,617.5367652785735,618.0371919016015,618.0371919016015,None,4,0.6594477674861992,618.0371919016015,None,617.5367652785735,618.0371919016015,618.0371919016015,None,990,620.7061254315449,None,618.7211052234707,620.7228277595223,620.7061254315449,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
10,4,x,#ed1c24,19,14,110,,,,,0,49,49,57,,,2.777089267771612,,,,,,,,,,,621.70698305322,624.4926791488542,624.4760162014645,624.9764250303015,624.9764250303015,None,4,0.5550731676721625,624.9764250303015,None,624.4760162014645,624.9764250303015,624.9764250303015,None,980,627.5619583528405,None,625.5769372696413,627.5786484290784,627.5619583528405,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
10,5,x,#ed1c24,19,15,110,,,,,0,50,50,162,,,3.27503706781149,,,,,,,,,,,628.5962285065852,631.8823098027024,631.8656179762165,632.3660440158274,632.3660440158274,None,4,0.525295026232925,632.3660440158274,None,631.8656179762165,632.3660440158274,632.3660440158274,None,970,634.9015327799625,None,632.9165131553036,634.9182143966682,634.9015327799625,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
50,4,o,#3ced1d,59,54,151,,,,,0,51,51,77,,,2.511055322287244,,,,,,,,,,,635.9190708515107,638.4378756652768,638.4211943402806,638.9216200881838,638.9216200881838,None,4,0.6815732398699765,638.9216200881838,None,638.4211943402806,638.9216200881838,638.9216200881838,None,1020,641.6239186017847,None,639.6389065615349,641.6406016770288,641.6239186017847,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
50,5,x,#ed1c24,59,55,150,,,,,0,52,52,200,,,4.23629230061377,,,,,,,,,,,642.6581327475833,646.8950679460977,646.8783898298898,647.3788135358373,647.3788135358373,None,2,0.9711970385797031,647.3788135358373,None,646.8783898298898,647.3788135358373,647.3788135358373,None,970,650.3813677315466,None,648.3963574415448,650.3980528487482,650.3813677315466,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
10,4,o,#3ced1d,19,14,111,,,,,0,53,53,35,,,2.8454941934697366,,,,,,,,,,,651.415576918309,654.2680056066292,654.2513263235887,654.7517526549072,654.7517526549072,None,4,1.189094202740307,654.7517526549072,None,654.2513263235887,654.7517526549072,654.7517526549072,None,980,657.9711570745767,None,655.9861435757866,657.987837524448,657.9711570745767,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
0,4,x,#ed1c24,9,4,100,,,,,0,54,54,30,,,2.700416236149745,,,,,,,,,,,659.0053726789156,661.7076691505608,661.6909866587321,662.1914138651755,662.1914138651755,None,4,2.8022356505152857,662.1914138651755,None,661.6909866587321,662.1914138651755,662.1914138651755,None,980,667.0121788112028,None,665.027168521201,667.0288610113221,667.0121788112028,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
50,5,x,#ed1c24,59,55,150,,,,,0,55,55,190,,,3.869194885037115,,,,,,,,,,,668.0130346826281,671.8829897741743,671.8663093243013,672.3667341970813,672.3667341970813,None,4,2.6697190997310827,672.3667341970813,None,671.8663093243013,672.3667341970813,672.3667341970813,None,930,677.0373745108427,None,675.0523516773937,677.0540558358389,677.0373745108427,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
0,4,x,#ed1c24,9,4,100,,,,,0,56,56,32,,,2.716290069243632,,,,,,,,,,,678.0715828224802,680.7905673284058,680.7738860034096,681.27431233473,681.27431233473,None,4,0.487979732124586,681.27431233473,None,680.7738860034096,681.27431233473,681.27431233473,None,930,683.7764393239959,None,681.7914176573795,683.7931209406997,683.7764393239959,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
0,8,o,#3ced1d,9,8,201,,,,,0,57,57,233,,,3.650891945757762,,,,,,,,,,,684.777295195423,688.4303986044688,688.4137426580728,688.9141421522509,688.9141421522509,None,2,1.1729747074532497,688.9141421522509,None,688.4137426580728,688.9141421522509,688.9141421522509,None,930,692.1168669971721,None,690.1318502895938,692.1335489055837,692.1168669971721,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
50,4,o,#3ced1d,59,54,151,,,,,0,58,58,74,,,3.5805503218121784,,,,,,,,,,,693.1177219934743,696.7041143962306,696.6874205277873,697.187847442523,697.187847442523,None,4,1.359085028521804,697.187847442523,None,696.6874205277873,697.187847442523,697.187847442523,None,980,700.5573808700774,None,698.5723571615054,700.574059277993,700.5573808700774,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
0,8,o,#3ced1d,9,8,201,,,,,0,59,59,235,,,3.7775632842312232,,,,,,,,,,,701.5915964744163,705.3781466912278,705.361465074524,705.8618919892597,705.8618919892597,None,2,0.9478679787698638,705.8618919892597,None,705.361465074524,705.8618919892597,705.8618919892597,None,980,708.8144033768131,None,706.8293817101967,708.8310861603495,708.8144033768131,None,709.815255164327,None,space,22.081525108040296,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
0,4,x,#ed1c24,9,4,100,,,,,0,60,60,31,,,2.5983416358049536,,,,,,,,,,,732.9182383167281,735.5204529642651,735.487090314271,735.9875160621741,735.9875160621741,None,4,0.5766058892950241,735.9875160621741,None,735.487090314271,735.9875160621741,735.9875160621741,None,980,738.589728376046,None,736.6047192528767,738.606410576167,738.589728376046,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
50,3,x,#ed1c24,59,53,250,,,,,0,61,61,217,,,2.5187976712368716,,,,,,,,,,,739.5905871645537,742.1093884778238,742.092707736243,742.5931337758539,742.5931337758539,None,4,0.5438485335107544,742.5931337758539,None,742.092707736243,742.5931337758539,742.5931337758539,None,930,745.1453035732775,None,743.1602865739915,745.1619857733986,745.1453035732775,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
10,5,x,#ed1c24,19,15,110,,,,,0,62,62,156,,,3.6257061015496372,,,,,,,,,,,746.1795127600399,749.8159447621638,749.7825829872945,750.283009318613,750.283009318613,None,4,1.9277757115123677,750.283009318613,None,749.7825829872945,750.283009318613,750.283009318613,None,920,754.2196908769765,None,752.2346689186525,754.2363707434324,754.2196908769765,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
0,4,o,#3ced1d,9,4,101,,,,,0,63,63,2,,,2.5326409434048562,,,,,,,,,,,755.2372277816921,757.7727296726898,757.7560323037505,758.2564563014039,758.2564563014039,None,4,0.8841939450157952,758.2564563014039,None,757.7560323037505,758.2564563014039,758.2564563014039,None,920,761.1589245890918,None,759.173912548842,761.1756056223803,761.1589245890918,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
10,4,x,#ed1c24,19,14,110,,,,,0,64,64,52,,,3.1419240986952923,,,,,,,,,,,762.1597766683153,765.3124619138671,765.2790966385019,765.7795232615299,765.7795232615299,None,4,0.7179784048530564,765.7795232615299,None,765.2790966385019,765.7795232615299,765.7795232615299,None,910,768.5151829665829,None,766.5301648004643,768.531864291579,768.5151829665829,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
10,4,o,#3ced1d,19,14,111,,,,,0,65,65,42,,,3.1367739566924993,,,,,,,,,,,769.5493979875064,772.6853957821932,772.6687176659852,773.1691434138884,773.1691434138884,None,4,0.42818804084527073,773.1691434138884,None,772.6687176659852,773.1691434138884,773.1691434138884,None,920,775.6212235110852,None,773.6362152630409,775.6379071697465,775.6212235110852,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
50,4,o,#3ced1d,59,54,151,,,,,0,66,66,68,,,2.9045545289014716,,,,,,,,,,,776.6554341563879,779.574602438388,779.5412281200734,780.0416751626635,780.0416751626635,None,4,0.43950106254669663,780.0416751626635,None,779.5412281200734,780.0416751626635,780.0416751626635,None,970,782.4937389242095,None,780.5087178410104,782.510419957498,782.4937389242095,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
0,4,o,#3ced1d,9,4,101,,,,,0,67,67,6,,,3.970211312028927,,,,,,,,,,,783.5112749538002,787.4813171202004,787.464692094858,787.9650592094422,787.9650592094422,None,4,0.3899524078315153,787.9650592094422,None,787.464692094858,787.9650592094422,787.9650592094422,None,970,790.367103499475,None,788.3820815411527,790.3837842410558,790.367103499475,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
0,4,x,#ed1c24,9,4,100,,,,,0,68,68,33,,,4.078614090231797,,,,,,,,,,,791.367955286989,795.4547638112817,795.4214011612894,795.9218277843174,795.9218277843174,None,4,0.39701670174326864,795.9218277843174,None,795.4214011612894,795.9218277843174,795.9218277843174,None,970,798.3405513573907,None,796.3555460264251,798.3572370580077,798.3405513573907,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
10,4,x,#ed1c24,19,14,110,,,,,0,69,69,66,,,4.37210614503341,,,,,,,,,,,799.3414057702776,803.7284667678887,803.695104409604,804.1955304492167,804.1955304492167,None,4,1.6121117183502065,804.1955304492167,None,803.695104409604,804.1955304492167,804.1955304492167,None,960,807.8152764590141,None,805.8302568343552,807.8319580757179,807.8152764590141,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
50,5,o,#3ced1d,59,55,151,,,,,0,70,70,185,,,3.1403387766429898,,,,,,,,,,,808.8494926467683,812.0021705996205,811.9688102832915,812.4692345726544,812.4692345726544,None,4,3.160198186451453,812.4692345726544,None,811.9688102832915,812.4692345726544,812.4692345726544,None,1010,817.65698283444,None,815.6719710858979,817.6736632843113,817.65698283444,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
0,4,o,#3ced1d,9,4,101,,,,,0,71,71,0,,,3.4064826064860316,,,,,,,,,,,818.6912970361009,822.1107688403299,822.0940883904568,822.5945237647265,822.5945237647265,None,4,0.8517589266302821,822.5945237647265,None,822.0940883904568,822.5945237647265,822.5945237647265,None,1010,825.4636229848438,None,823.4786007348121,825.4803022678843,825.4636229848438,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
10,5,x,#ed1c24,19,15,110,,,,,0,72,72,168,,,3.783587365358888,,,,,,,,,,,826.4645322388442,830.2510270311268,830.2343474563786,830.7347714540338,830.7347714540338,None,2,1.0793177532068512,830.7347714540338,None,830.2343474563786,830.7347714540338,830.7347714540338,None,1000,833.8374118494721,None,831.852397475559,833.8540911325126,833.8374118494721,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
10,2,x,#ed1c24,19,12,210,,,,,0,73,73,206,,,4.397919007799162,,,,,,,,,,,834.8716216196499,839.275368901297,839.2586896182565,839.7591153661597,839.7591153661597,None,4,0.738788565628056,839.7591153661597,None,839.2586896182565,839.7591153661597,839.7591153661597,None,990,842.511456979626,None,840.5264344378866,842.5281371377896,842.511456979626,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
50,4,x,#ed1c24,59,54,150,,,,,0,74,74,100,,,2.9024133241033843,,,,,,,,,,,843.5289935926321,846.431459254949,846.431459254949,846.9318841277272,846.9318841277272,None,4,0.5628693570906762,846.9318841277272,None,846.431459254949,846.9318841277272,846.9318841277272,None,940,849.5007349584394,None,847.5157127084076,849.5174159917278,849.5007349584394,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
0,5,x,#ed1c24,9,5,100,,,,,0,75,75,129,,,3.53955284851546,,,,,,,,,,,850.51827098803,854.0712896558871,854.0379264224775,854.5383574211264,854.5383574211264,None,4,0.7792181349050225,854.5383574211264,None,854.0379264224775,854.5383574211264,854.5383574211264,None,940,857.3240637265408,None,855.3390341838076,857.3407377588355,857.3240637265408,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
10,5,o,#3ced1d,19,15,111,,,,,0,76,76,148,,,3.078254447066027,,,,,,,,,,,858.324915222347,861.4108652498398,861.3775020164321,861.8779286394583,861.8779286394583,None,4,0.5865038352312695,861.8779286394583,None,861.3775020164321,861.8779286394583,861.8779286394583,None,950,864.4968246119915,None,862.5118090712458,864.5135044784474,864.4968246119915,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
50,4,o,#3ced1d,59,54,151,,,,,0,77,77,82,,,4.293768694300461,,,,,,,,,,,865.5310314650887,869.8346989645815,869.8180176395854,870.3184428040731,870.3184428040731,None,4,1.4707998780668277,870.3184428040731,None,869.8180176395854,870.3184428040731,870.3184428040731,None,1000,873.8047463817256,None,871.8197174224097,873.8214285818467,873.8047463817256,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
10,5,x,#ed1c24,19,15,110,,,,,0,78,78,157,,,3.004546577104236,,,,,,,,,,,874.822278327405,877.8415077222417,877.8248301894491,878.3252334758326,878.3252334758326,None,4,1.2568320213758852,878.3252334758326,None,877.8248301894491,878.3252334758326,878.3252334758326,None,990,881.6113818648028,None,879.6263683660127,881.6280602727184,881.6113818648028,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
0,5,x,#ed1c24,9,5,100,,,,,0,79,79,130,,,4.384294409947793,,,,,,,,,,,882.6455960106014,887.032659925293,887.0159771417566,887.5164043482,887.5164043482,None,2,2.2484465816924057,887.5164043482,None,887.0159771417566,887.5164043482,887.5164043482,None,990,891.7700217468355,None,889.7850006636363,891.7867004464588,891.7700217468355,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
0,5,o,#3ced1d,9,5,101,,,,,0,80,80,112,,,2.694907942675865,,,,,,,,,,,892.7708744094743,895.4731717562427,895.4398091062503,895.9402366044014,895.9402366044014,None,4,0.5574663405368483,895.9402366044014,None,895.4398091062503,895.9402366044014,895.9402366044014,None,990,898.5257766362265,None,896.5407538027794,898.5424486265656,898.5257766362265,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
0,2,x,#ed1c24,9,2,200,,,,,0,81,81,204,,,3.393368966757839,,,,,,,,,,,899.526622881287,902.9295128329668,902.8961525166378,903.3965779728333,903.3965779728333,None,4,0.5939870219081058,903.3965779728333,None,902.8961525166378,903.3965779728333,903.3965779728333,None,990,906.0154739453665,None,904.030451403627,906.032154978655,906.0154739453665,None,None,None,None,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1043,Gambling,2020.1.3,59.94392199733289,
