"ID","BISBAS_BAS","RSTPQ_BAS","BISBAS_Drive","BISBAS_Reward_Responsiveness","BISBAS_Fun_seeking","Z_Score_MPQ","Z_Score_BFI","Z_Score_notWeighted","Z_Score_ItemNr","Z_Score_Reliability","AGG_Anger","WHO5_Depression","BFI_Open-Mindedness","BFI_Conscientiousness","BFI_Agreeableness","BFI_Negative_Emotionality","Gender","Age","PCA_FirstFactor","FactorAnalysis_F2","FactorAnalysis_F1","FactorAnalysis_F5","FactorAnalysis_F4","FactorAnalysis_F3","FactorAnalysis_F6"
"sub-AU09GE22",2.76923076923077,76,2.5,3,2.75,-1.35884592434923,-1.73199474600418,-1.21831567332576,-1.25820100949933,-1.2531796745673,14,17,3.58333333333333,3.16666666666667,3.91666666666667,3.58333333333333,1,26,"-5.21269791536151","-1.63466171179538","-2.31427613490565","-1.07371873923305","-1.09978034038268","0.956684649968996","-1.57148600656996"
"sub-AY05AN24",3.07692307692308,79,3,2.6,3.75,0.21144169022566,0.17361987513319,-0.0398898144537005,-0.271039105497223,-0.0572387031518905,14,19,3.41666666666667,3.91666666666667,3.08333333333333,3.08333333333333,2,21,"-1.27822025830822","0.418972614408753","-0.174662119443636","0.688872579680169","-0.463578635347723","-1.32484655509088","-0.772731622780554"
"sub-AZ05AT02",3.61538461538462,114,4,3.8,3,0.41684655627944,1.22352144432983,1.01092756564325,1.15273697398589,1.02004953301816,15,11,4.58333333333333,4.66666666666667,4.5,3.83333333333333,1,20,"5.33507428611482","1.45582485670583","-0.0419950170394434","0.982287275571529","1.04955798717841","1.56792942972096","0.198590983921467"
"sub-BE04NZ10",3.15384615384615,83,2.75,3.4,3.25,-0.632994174458997,-1.52340253695591,-0.542205099404864,-0.535052277544241,-0.573414715479207,14,22,3.08333333333333,2.83333333333333,3.41666666666667,2.75,2,24,"-2.76741941602445","-1.41046192490745","-0.104105775581525","0.112522277525801","-1.80858449942303","0.753425122453329","-0.621756128065413"
"sub-BE05ED23",3.15384615384615,95,3.5,3.6,2.25,0.430474773676914,-0.157142392209216,0.141207262747099,0.262887746971549,0.173951887903632,11,21,4.08333333333333,3.83333333333333,4.5,3.08333333333333,1,29,"1.10428092236141","1.57033706353533","0.62922800484575","-0.942765163486237","-0.152773942555154","0.450067956322173","-0.0765448373710561"
"sub-BE06IO12",2.92307692307692,80,2.75,2.8,3.25,0.0251225363404757,-0.14273870041686,-0.300332046304175,-0.431479611770312,-0.315242104670127,8,19,4,3.75,4.16666666666667,2,2,23,"-1.53724160592445","0.343262326821606","0.0690778858933777","0.262140377806411","-1.0654455767714","-1.24300064433238","-0.63914370114958"
"sub-BIRULD31",3.46153846153846,96,2.75,4,3.5,-0.035186981502445,-0.185949775793927,0.297426417035505,0.337936721792344,0.270553988953193,9,22,4.16666666666667,4.08333333333333,3.83333333333333,2.33333333333333,2,29,"1.2694010915983","-0.505174771448237","0.377112265147488","0.932499432109122","0.0240562499786343","0.467891425555307","0.98838972309863"
"sub-BL05RT22",3,92,2.75,3.4,2.75,0.410032447580704,0.489978450683241,0.104440159896099,0.150774623499817,0.128844001679763,11,17,4.08333333333333,3.41666666666667,4.08333333333333,3.5,1,26,"0.410678879117669","0.163293152613762","0.225672611319671","-0.620553449568416","0.499133640877573","-0.374253942581061","1.0551435781756"
"sub-BY08RD24",3.46153846153846,96,4,3.4,3,0.795959819266642,1.70526115355109,0.926811585561014,0.767309134766044,0.950604233615253,15,20,3.41666666666667,4,2.91666666666667,2.33333333333333,1,20,"3.39981613527069","1.46881644425428","0.363876954388148","0.529377597476018","1.50943195514137","-0.409252654184795","0.945717912478952"
"sub-CH05AN22",3.38461538461538,80,3.25,3.8,3,-0.320801514065151,-0.00616495033036844,0.0338596481812675,-0.24035912890534,0.00783558185918059,9,23,4,4.33333333333333,4.16666666666667,2.16666666666667,2,23,"-0.882888727766371","-0.0307286794328754","0.159122094155312","-0.835968737322224","-0.827344257620449","-0.129850227967211","1.75082996378911"
"sub-CH05EL08",3,94,2.5,3.4,3,-0.720017949666659,-0.185949775793927,-0.349490525426827,-0.264079752753919,-0.35329919883747,14,16,3.5,2.66666666666667,3.75,2.66666666666667,2,21,"-0.719202498959657","-1.544130861281","-0.618426397539849","0.464814197391891","0.096291263595931","0.115036987503097","0.518781158338016"
