"ID","BISBAS_BAS","RSTPQ_BAS","BISBAS_Drive","BISBAS_Reward_Responsiveness","BISBAS_Fun_seeking","Z_Score_MPQ","Z_Score_BFI","Z_Score_notWeighted","Z_Score_ItemNr","Z_Score_Reliability","AGG_Anger","WHO5_Depression","BFI_Open-Mindedness","BFI_Conscientiousness","BFI_Agreeableness","BFI_Negative_Emotionality","Gender","Age","PCA_FirstFactor","FactorAnalysis_F2","FactorAnalysis_F1","FactorAnalysis_F5","FactorAnalysis_F4","FactorAnalysis_F3","FactorAnalysis_F6"
"sub-AN04AD03",3.84615384615385,106,4,3.8,3.75,0.0980450655147466,0.84723553182155,0.990419017061319,0.952342035603257,0.959282865445796,14,15,3.91666666666667,4.16666666666667,3.66666666666667,1.33333333333333,2,23,"4.71309140802224","0.70474632572113","0.406624346230157","0.991784049677129","1.20991515085695","1.48457388187207","0.842810348874327"
"sub-AN04ES31",3.38461538461538,85,3,3.8,3.25,0.695562557796776,0.0209002228277024,0.392382874152375,0.27415234652829,0.382605823953008,13,20,3.83333333333333,4.33333333333333,3.83333333333333,3,1,22,"0.320770747019134","0.338735153347596","0.678797345944605","-0.113609771630515","-0.367793009430963","-0.144129664147524","0.990479047533319"
"sub-AN08AT08",3,90,2.75,3.2,3,-0.128887622402942,0.0353366515190072,-0.153863805347994,-0.130805283601314,-0.143603164445629,9,24,4.08333333333333,3.91666666666667,3.75,2.16666666666667,1,26,"-0.256560157873425","-0.461094457683696","0.834764168630693","-0.220809591044345","-0.753110060933656","0.0147343192870227","-0.250925069056044"
"sub-AR06AS06",3.61538461538462,89,3.75,3.8,3.25,0.295469914972804,0.522475979700533,0.619117892495867,0.417229376100445,0.59522981228631,19,14,2.25,4.33333333333333,3.5,3.75,2,26,"1.63847372903741","0.381552333557773","-0.420573011884306","0.218656363699607","0.986607742236009","0.981006543662662","0.551438608780835"
"sub-AR07AN21",2.84615384615385,81,3.25,3,2.25,0.454210837305768,0.522475979700533,-0.106572871385121,-0.231438733619703,-0.0635458528388031,14,23,4.5,4.83333333333333,3.75,2.83333333333333,1,21,"-0.693791424092352","2.00183266777109","0.188345375252652","-0.987565994758826","-0.343920665217488","-1.38197009939184","-0.750175311375081"
"sub-AR07IM16",3.53846153846154,92,2.75,3.8,4,-0.244602643468301,0.655982898378432,0.448630137895932,0.238511539056022,0.386078628430057,22,9,3.5,3,4.66666666666667,3.66666666666667,2,24,"1.16729701803466","-0.302293270552839","-0.958377046963237","0.971678480314822","0.786368820981006","0.611775157121037","0.923633834930926"
"sub-AR07SA26",3.76923076923077,72,3.75,3.6,4,-1.00471838645907,-0.84874437224006,-0.0387428426105143,-0.562709313297902,-0.15446539855509,15,10,3.25,3.25,4.08333333333333,2.91666666666667,2,27,"-1.96164719341404","-0.150856611479474","-2.54848250503774","0.789000708956224","-0.709949802019538","0.270245500255915","0.160757295409001"
"sub-AR10IO04",3.53846153846154,94,3.25,3.6,3.75,-0.347208431110593,-0.81987151485745,0.140511832376659,0.170976001191645,0.0969311592872699,16,17,3.5,3.83333333333333,3.16666666666667,2.66666666666667,1,20,"0.522992770078278","-0.467227357422966","0.805055664325983","0.410881280315453","-1.13045098173069","0.332008860883193","0.981184952531739"
"sub-AS06AR20",3.38461538461538,109,3.5,3.4,3.25,0.362015121097356,0.87610838920416,0.678947911471557,0.860018574300065,0.69626856311501,12,21,3.83333333333333,3.5,4.58333333333333,1.91666666666667,2,22,"3.9391430991914","-0.0320570867574861","1.11017922597004","0.823110766352333","0.807199570256713","1.45927281148582","-0.264987213955585"
"sub-AS06FR30",3.61538461538462,105,3.75,3.8,3.25,-0.146751406660276,1.21530437001648,0.763965743326241,0.695674404336432,0.741615618944075,25,12,4.5,3.83333333333333,3.08333333333333,4.33333333333333,1,26,"3.94271523485056","1.48134199231311","-0.981357377900633","1.26926803161856","0.592431586627507","0.663094887526984","0.396839924498306"
