"ID","BISBAS_BAS","RSTPQ_BAS","BISBAS_Drive","BISBAS_Reward_Responsiveness","BISBAS_Fun_seeking","Z_Score_MPQ","Z_Score_BFI","Z_Score_notWeighted","Z_Score_ItemNr","Z_Score_Reliability","AGG_Anger","WHO5_Depression","BFI_Open-Mindedness","BFI_Conscientiousness","BFI_Agreeableness","BFI_Negative_Emotionality","Gender","Age","PCA_FirstFactor","FactorAnalysis_F2","FactorAnalysis_F1","FactorAnalysis_F5","FactorAnalysis_F4","FactorAnalysis_F3","FactorAnalysis_F6"
"sub-ER06NS30",3.07692307692308,87,3.25,3.2,2.75,0.0720876625511544,-0.165870261419863,-0.0927334168870749,-0.1114193278303,-0.067160073093533,7,25,3.66666666666667,4.16666666666667,4.5,2.16666666666667,1,22,"-0.360125517372092","0.497319326130342","0.943166158392043","-0.414746835113052","-0.78308368890215","-0.920767246323466","0.393644179482458"
"sub-ER06OR21",3.38461538461538,89,3.25,3.4,3.5,0.88093101902522,1.21282848938828,0.729013805926113,0.544937233296671,0.71555023494137,16,21,4.08333333333333,3.41666666666667,4.08333333333333,2.75,1,21,"2.25341141238576","0.230533812614698","0.589100157303476","1.03341292423844","1.08224167260886","0.256015497083523","-0.534951104768095"
"sub-ER06RC02",3.15384615384615,91,3.5,3.4,2.5,0.215468057868153,0.530473640032104,0.189427076310601,0.144238737210199,0.205303762966905,23,20,4.25,4,3.33333333333333,4,1,19,"0.851931952541815","1.01603850373108","-0.511165907340942","-0.32181251880708","0.766997183282911","-0.213306645215749","0.219794135251025"
"sub-ER06RC19",2.61538461538462,58,2.25,3,2.5,-1.03809400107189,-1.39496387803265,-1.34682715226787,-1.67410204340978,-1.37355264513921,11,13,2.91666666666667,3.33333333333333,3.58333333333333,2.33333333333333,1,22,"-7.46514653900411","-1.1847119977557","-1.98083483745862","-2.2719260001223","-0.663697615700922","-1.4704794960342","-0.103021615923164"
"sub-ER06RD28",3.15384615384615,94,3.25,3.4,2.75,0.413643783096913,-0.479069581906378,0.075388065169063,0.20221056917104,0.100309849415318,12,22,2.91666666666667,4,4.41666666666667,2.25,2,23,"0.291913586123835","0.725517408298882","0.698650499825546","-0.206339940362687","-1.06724791307486","0.0273027234633229","0.131575493400644"
"sub-ER06RT09",3.15384615384615,95,3,3.6,2.75,1.30721745220621,1.34844457148786,0.714388297923382,0.72960720819259,0.753755329451603,11,23,3.33333333333333,4,4.25,1.91666666666667,2,24,"2.49130803073648","0.346417918114878","0.582694724171817","-0.26605247780536","1.8538888846682","0.591235980356371","-0.262270597769394"
"sub-ER06US21",3,75,2.75,3.2,3,-0.670457650572659,-0.17985931351565,-0.491159169065584,-0.760316994695615,-0.519473259843153,11,11,3.66666666666667,3.91666666666667,3.75,2.75,2,25,"-2.30745574469508","-0.180171549130325","-0.543331328733494","-0.447839713713062","-0.769034763415538","-0.754831699870726","0.0600720568498734"
"sub-ER06WE18",3,95,3,3.2,2.75,-0.545383395140592,-0.315475395615227,-0.308790662132051,-0.183757855564484,-0.288046911347606,12,21,3,3.83333333333333,4.33333333333333,2.83333333333333,1,22,"-0.445509387400568","-0.521720228054516","0.711720499747931","-0.638675668310272","-1.08584555530245","0.853631921198319","-0.169436384096237"
"sub-ER06WE24",2.76923076923077,87,3.5,2.8,2,-0.0237084701079224,-0.371431603998376,-0.445226940634952,-0.377341519137673,-0.391841157726484,11,18,3.75,4.25,3.75,2.33333333333333,2,26,"-1.64918809250387","1.69234101121863","-1.52172039637853","-1.24034647312987","0.265630545559148","-1.53552622331442","-0.99258710928317"
"sub-ER06WE26",2.92307692307692,76,2.5,3.2,3,-0.607826685720842,-0.848225110776042,-0.667925093934823,-0.79247607393492,-0.690033446383768,10,18,3.16666666666667,3.66666666666667,4.16666666666667,2.41666666666667,2,26,"-3.28500751570715","-1.17048045562187","-0.482320054977535","-0.511471011226881","-0.553181102781418","-0.905186851559938","-0.0416211705024656"
"sub-ER07AN30",3.23076923076923,90,3.25,3.4,3,0.788834257128847,1.02125619890556,0.52603463085613,0.416714609944097,0.549122316922034,10,25,4.08333333333333,4.5,4.66666666666667,1.5,2,21,"1.72467962270257","1.25635464989651","1.07776604007032","0.259760191081623","0.306167794151706","-1.4580954763741","1.2818986545238"
"sub-ER07AS07",3.38461538461538,94,3,3.4,3.75,0.759743808627423,1.00726714680977,0.69738719104698,0.625836550616497,0.690915804246131,15,24,4.33333333333333,3.16666666666667,4.08333333333333,1.66666666666667,2,23,"2.63640240356429","-0.392337433805784","0.778717524796441","1.1988219048474","1.25198229254764","-0.188909175989927","0.956223441522441"
"sub-ER07AS24",3.07692307692308,93,2.75,3.4,3,0.421291743765401,-0.343453499806801,0.0277782778984019,0.163231414182349,0.0363470417779461,22,15,3.08333333333333,3.25,3.83333333333333,3.66666666666667,1,21,"-0.702723997602186","-0.143565303170467","-0.22627596611502","-1.0059508156934","0.328235149889744","-0.0997371186460035","0.707856125156302"
"sub-ER07ED13",3.38461538461538,92,3.25,3.4,3.5,-0.615286972117764,-0.493058634002165,-0.034891664477304,-0.0796517611873258,-0.0667699002031409,9,22,3.58333333333333,4.5,4.41666666666667,2,2,23,"0.34266359558916","0.512787194739786","0.909294869273985","-0.0139484119003915","-1.50613947523625","-0.890756808130163","1.59867302688006"
"sub-ER07EL10",3.30769230769231,84,3,3.4,3.5,-0.549176603039078,-0.329464447711014,-0.122633826220879,-0.308482522343574,-0.18146192721633,10,15,3.66666666666667,2.83333333333333,4.75,2.91666666666667,1,24,"-0.79811143969408","-0.224323404408385","-0.99114682103498","0.611840894945287","-0.599212548379957","-0.397408266579717","0.33893938155738"
"sub-ER07EN04",2.84615384615385,80,3,2.8,2.75,-1.0088158782989,-0.876203214967617,-0.825267441468638,-0.924305296160547,-0.840675214363018,15,15,3.75,3.58333333333333,4,3.33333333333333,2,22,"-3.87150594832568","0.383475006574611","-2.9902648734241","-1.19387538199254","-0.283074335759332","-0.114578576210666","-1.41797575380895"
"sub-ER07ER23",3.07692307692308,89,1.75,3.6,3.75,-0.133360674802962,-0.165870261419863,-0.134399059168099,-0.100462350698187,-0.179567450511735,9,18,4.08333333333333,3,5,1.83333333333333,2,23,"-0.888272396398093","-2.26361202493942","-0.239930483522282","0.245146514535054","0.887588604184633","0.913904966260216","0.773052457028794"
"sub-ER07ER24",3.46153846153846,99,3.5,3.6,3.25,-0.00518236368715758,-0.151881209324075,0.342390148917248,0.400972906363238,0.335769731435996,8,22,3.33333333333333,4.58333333333333,4.41666666666667,3,1,20,"1.80842248032057","1.03329043361914","1.11424800627348","-0.0201773345354269","-1.15301912204439","0.350077672319491","0.805832696359191"
