"ID","Event","Offer","Response","RT",
"sub-AG05AS29","Offer","Offer5","Accept",0.394216500000766,
"sub-AG05AS29","Offer","Offer3","Accept",0.445908500001678,
"sub-AG05AS29","Offer","Offer1","Reject",0.627661999998963,
"sub-AG05AS29","Offer","Offer5","Accept",0.459513800000423,
"sub-AG05AS29","Offer","Offer1","Reject",0.53029769999921,
"sub-AG05AS29","Offer","Offer5","Reject",0.429292199998599,
"sub-AG05AS29","Offer","Offer1","Reject",0.764627699998528,
"sub-AG05AS29","Offer","Offer5","Accept",0.429620300001261,
"sub-AG05AS29","Offer","Offer1","Reject",0.569009999999253,
"sub-AG05AS29","Offer","Offer5","Accept",0.654395800000202,
"sub-AH07IF27","Offer","Offer3","Accept",0.499578478298645,
"sub-AH07IF27","Offer","Offer1","Reject",0.576285509921945,
"sub-AH07IF27","Offer","Offer5","Accept",0.520357310382678,
"sub-AH07IF27","Offer","Offer1","Reject",0.420402408828522,
"sub-AH07IF27","Offer","Offer1","Reject",0.453248138303024,
"sub-AH07IF27","Offer","Offer3","Accept",0.480416597629301,
"sub-AH07IF27","Offer","Offer5","Accept",0.546264705126305,
"sub-AH07IF27","Offer","Offer1","Reject",0.559386136050307,
"sub-AH07IF27","Offer","Offer5","Accept",0.514507639314616,
"sub-AH07IF27","Offer","Offer5","Accept",0.404965088084282,
"sub-AH07IF27","Offer","Offer3","Reject",0.449202405096003,
"sub-AH07IF27","Offer","Offer5","Accept",0.352060176381201,
"sub-AH07IF27","Offer","Offer1","Reject",0.533715610246873,
"sub-AH07IF27","Offer","Offer3","Accept",0.462481067987028,
"sub-AH07IF27","Offer","Offer1","Reject",0.354330559361188,
"sub-AH07IF27","Offer","Offer1","Reject",0.404301154940185,
"sub-AH07IF27","Offer","Offer5","Accept",0.508243447598943,
"sub-AH07IF27","Offer","Offer1","Reject",0.487044844074262,
"sub-AH07IF27","Offer","Offer3","Accept",0.516757310850153,
"sub-AH07IF27","Offer","Offer1","Reject",0.628107883883786,
"sub-AH07IF27","Offer","Offer5","Accept",0.494470043662659,
"sub-AH07IF27","Offer","Offer3","Accept",0.481913364308639,
"sub-AH07IF27","Offer","Offer1","Reject",0.395321429989053,
"sub-AH07IF27","Offer","Offer1","Reject",0.524604323851236,
"sub-AH07IF27","Offer","Offer1","Reject",0.400325140546556,
"sub-AH07IF27","Offer","Offer3","Accept",0.48795673116183,
"sub-AH07IF27","Offer","Offer5","Accept",0.409159010238,
"sub-AH07IF27","Offer","Offer3","Accept",0.456643065339449,
"sub-AH07IF27","Offer","Offer1","Reject",0.445091620440508,
"sub-AH07IF27","Offer","Offer1","Reject",0.931244122031785,
"sub-AH07IF27","Offer","Offer3","Accept",0.410621063367216,
"sub-AH07IF27","Offer","Offer3","Accept",0.396541071675529,
"sub-AH07IF27","Offer","Offer1","Reject",0.410502920605722,
"sub-AH07IF27","Offer","Offer1","Reject",0.487295423410615,
"sub-AH07IF27","Offer","Offer3","Accept",0.525094397524299,
"sub-AH07IF27","Offer","Offer1","Reject",0.411589834004189,
"sub-AH07IF27","Offer","Offer5","Accept",0.410393237449171,
"sub-AH07IF27","Offer","Offer3","Accept",0.537237139649733,
"sub-AH07IF27","Offer","Offer3","Accept",0.423024011275629,
"sub-AH07IF27","Offer","Offer5","Accept",0.415219296301075,
"sub-AH07IF27","Offer","Offer5","Accept",0.333685914116359,
"sub-AH07IF27","Offer","Offer5","Accept",0.35629143747974,
"sub-AH07IF27","Offer","Offer1","Reject",0.505817582910822,
"sub-AH07IF27","Offer","Offer3","Accept",0.527596690368227,
"sub-AH07IF27","Offer","Offer5","Accept",0.432321992406287,
"sub-AH07IF27","Offer","Offer1","Reject",0.428089856175575,
"sub-AH07IF27","Offer","Offer1","Reject",0.475584996278485,
"sub-AH07IF27","Offer","Offer1","Reject",0.656965930545994,
"sub-AH07IF27","Offer","Offer3","Accept",0.711555762216449,
"sub-AH07IF27","Offer","Offer5","Accept",0.416833622321064,
"sub-AH07IF27","Offer","Offer3","Accept",0.514911950096575,
"sub-AH07IF27","Offer","Offer1","Reject",0.391096294810268,
"sub-AH07IF27","Offer","Offer3","Accept",0.374035021597592,
"sub-AH07IF27","Offer","Offer3","Accept",0.57051780951042,
"sub-AH07IF27","Offer","Offer5","Accept",0.416550371406629,
"sub-AH07IF27","Offer","Offer5","Accept",0.481779177469434,
