"Onset","Duration","Participant","date_time","Order_Experimenter","Response_Mapping","Running","Trial","Event","ExperimenterPresence","Congruency","Target","Response","Accuracy","RT","RT_Condition","Post_Trial","Cutoff","TaskPerf"
92.4309904999991,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","Practice",10,"PracResponse",NA,1,"H","2",1,0.385887899999943,NA,NA,NA,89.2361111111111
93.4137243999994,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","Practice",11,"PracFlankers",NA,0.33,"S","4",1,0.374233700000332,NA,NA,NA,89.2361111111111
93.5117732999988,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","Practice",11,"PracTarget",NA,0.33,"S","4",1,0.374233700000332,NA,NA,NA,89.2361111111111
93.8860069999992,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","Practice",11,"PracResponse",NA,0.33,"S","4",1,0.374233700000332,NA,NA,NA,89.2361111111111
94.7459232000001,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","Practice",12,"PracFlankers",NA,1,"S","4",1,0.346089500000744,NA,NA,NA,89.2361111111111
94.8450671999999,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","Practice",12,"PracTarget",NA,1,"S","4",1,0.346089500000744,NA,NA,NA,89.2361111111111
95.1911567000006,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","Practice",12,"PracResponse",NA,1,"S","4",1,0.346089500000744,NA,NA,NA,89.2361111111111
96.0129445999992,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","Practice",13,"PracFlankers",NA,0,"S","4",1,0.403194799999255,NA,NA,NA,89.2361111111111
96.1117780999994,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","Practice",13,"PracTarget",NA,0,"S","4",1,0.403194799999255,NA,NA,NA,89.2361111111111
96.5149728999986,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","Practice",13,"PracResponse",NA,0,"S","4",1,0.403194799999255,NA,NA,NA,89.2361111111111
97.4961577999984,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","Practice",14,"PracFlankers",NA,1,"S","4",1,0.349945399999342,NA,NA,NA,89.2361111111111
97.595004499999,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","Practice",14,"PracTarget",NA,1,"S","4",1,0.349945399999342,NA,NA,NA,89.2361111111111
97.9449498999984,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","Practice",14,"PracResponse",NA,1,"S","4",1,0.349945399999342,NA,NA,NA,89.2361111111111
106.473042,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",0,"Flanker","absent",0,"S","4",1,0.480631200000062,"fast",NA,0.511511969566345,89.2361111111111
106.5616828,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",0,"Target","absent",0,"S","4",1,0.480631200000062,"fast",NA,0.511511969566345,89.2361111111111
107.042314,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",0,"Response","absent",0,"S","4",1,0.480631200000062,"fast",NA,0.511511969566345,89.2361111111111
107.980109599999,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",1,"Flanker","absent",1,"S","4",1,0.311328899999353,"fast","post_correct",0.511511969566345,89.2361111111111
108.078052199999,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",1,"Target","absent",1,"S","4",1,0.311328899999353,"fast","post_correct",0.511511969566345,89.2361111111111
108.389381099998,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",1,"Response","absent",1,"S","4",1,0.311328899999353,"fast","post_correct",0.511511969566345,89.2361111111111
109.361588899999,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",2,"Flanker","absent",1,"S","4",1,0.331081899999845,"fast","post_correct",0.511511969566345,89.2361111111111
109.444645599999,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",2,"Target","absent",1,"S","4",1,0.331081899999845,"fast","post_correct",0.511511969566345,89.2361111111111
109.775727499999,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",2,"Response","absent",1,"S","4",1,0.331081899999845,"fast","post_correct",0.511511969566345,89.2361111111111
110.6615191,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",3,"Flanker","absent",1,"S","4",1,0.315387900000133,"fast","post_correct",0.511511969566345,89.2361111111111
110.745074499999,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",3,"Target","absent",1,"S","4",1,0.315387900000133,"fast","post_correct",0.511511969566345,89.2361111111111
111.060462399999,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",3,"Response","absent",1,"S","4",1,0.315387900000133,"fast","post_correct",0.511511969566345,89.2361111111111
111.861675599999,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",4,"Flanker","absent",1,"S","4",1,0.332177700000102,"fast","post_correct",0.511511969566345,89.2361111111111
111.945051499999,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",4,"Target","absent",1,"S","4",1,0.332177700000102,"fast","post_correct",0.511511969566345,89.2361111111111
112.277229199999,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",4,"Response","absent",1,"S","4",1,0.332177700000102,"fast","post_correct",0.511511969566345,89.2361111111111
113.0782076,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",5,"Flanker","absent",1,"S","4",1,0.343653199999608,"fast","post_correct",0.511511969566345,89.2361111111111
113.161823999999,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",5,"Target","absent",1,"S","4",1,0.343653199999608,"fast","post_correct",0.511511969566345,89.2361111111111
113.505477199998,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",5,"Response","absent",1,"S","4",1,0.343653199999608,"fast","post_correct",0.511511969566345,89.2361111111111
