values,cards,winlose,winlosecolor,MoneyTrigger,ChoiceTrigger,FeedbackTrigger,TrialPractice.thisRepN,TrialPractice.thisTrialN,TrialPractice.thisN,TrialPractice.thisIndex,Trial.thisRepN,Trial.thisTrialN,Trial.thisN,Trial.thisIndex,example2.started,example2.stopped,jitter,Fixation_prac.started,Fixation_prac.stopped,Money_prac.started,Money_prac.stopped,Choice_prac.started,Choice_prac.stopped,choice_prac.keys,choice_prac.rt,FeedbackSlide_prac.started,FeedbackSlide_prac.stopped,Fixation.started,Fixation.stopped,Money.started,Money.stopped,Choice.started,Choice.stopped,choice_resp.keys,choice_resp.rt,choice_resp.started,choice_resp.stopped,Square1.started,Square1.stopped,Square2.started,Square2.stopped,MoneyWon,FeedbackSlide.started,FeedbackSlide.stopped,square5.started,square5.stopped,square4.started,square4.stopped,Break_Text.started,Break_Text.stopped,Key_Response_Break.keys,Key_Response_Break.rt,text_2.started,text_2.stopped,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
10,5,x,#ed1c24,19,15,110,,,,,0,36,36,153,,,3.3389061173055508,,,,,,,,,,,573.8018096999876,577.1545909999986,577.1379259999958,577.6382248999871,577.6382248999871,None,2,0.6013134000095306,577.6382248999871,None,577.1379259999958,577.6382248999871,577.6382248999871,None,1090,580.2570453999942,None,578.2578624000016,580.2570453999942,580.2570453999942,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
50,5,o,#3ced1d,59,55,151,,,,,0,37,37,173,,,3.26707733313918,,,,,,,,,,,581.2863100999966,584.5607783999876,584.5438793999929,585.044645099988,585.044645099988,None,2,0.622104499998386,585.044645099988,None,584.5438793999929,585.044645099988,585.044645099988,None,1140,587.7133825999917,None,585.7271100999933,587.7300970999931,587.7133825999917,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
0,7,x,#ed1c24,9,7,200,,,,,0,38,38,227,,,3.19085409425504,,,,,,,,,,,588.7578203000012,591.9500790999882,591.9335651000001,592.4338191999996,592.4338191999996,None,4,2.139761099999305,592.4338191999996,None,591.9335651000001,592.4338191999996,592.4338191999996,None,1140,596.6374967999873,None,594.6353419999941,596.6374967999873,596.6374967999873,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
0,4,o,#3ced1d,9,4,101,,,,,0,39,39,8,,,2.9223823563987765,,,,,,,,,,,597.6311963999906,600.5573079999886,600.5407392999914,601.0409848999989,601.0409848999989,None,2,0.6917165000049863,601.0409848999989,None,600.5407392999914,601.0409848999989,601.0409848999989,None,1140,603.7599301000009,None,601.7700763999892,603.7770267999877,603.7599301000009,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
0,5,x,#ed1c24,9,5,100,,,,,0,40,40,121,,,4.317007099982475,,,,,,,,,,,604.7696395999956,609.0983941999875,609.0644739999989,609.5647547999979,609.5647547999979,None,2,0.6389292000094429,609.5647547999979,None,609.0644739999989,609.5647547999979,609.5647547999979,None,1140,612.2338563999947,None,610.2366242999997,612.2503486999922,612.2338563999947,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
0,5,o,#3ced1d,9,5,101,,,,,0,41,41,107,,,4.111015808546618,,,,,,,,,,,613.2401122999872,617.3545761999994,617.3545761999994,617.8551210000005,617.8551210000005,None,2,0.4246899999998277,617.8551210000005,None,617.3545761999994,617.8551210000005,617.8551210000005,None,1140,620.2904931999947,None,618.3120128999872,620.3253564999904,620.2904931999947,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
50,5,x,#ed1c24,59,55,150,,,,,0,42,42,194,,,3.8539197372754135,,,,,,,,,,,621.2988662999996,625.1612018999876,625.1444626999873,625.6447967999993,625.6447967999993,None,2,0.5406950000033248,625.6447967999993,None,625.1444626999873,625.6447967999993,625.6447967999993,None,1090,628.2136578999925,None,626.2165434999915,628.2302858999901,628.2136578999925,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
50,4,x,#ed1c24,59,54,150,,,,,0,43,43,94,,,2.6184558049277076,,,,,,,,,,,629.2741840999952,631.9000851999881,631.8833205999981,632.3837585000001,632.3837585000001,None,2,0.5860499999980675,632.3837585000001,None,631.8833205999981,632.3837585000001,632.3837585000001,None,1040,635.0025722999999,None,633.0036974999966,635.0025722999999,635.0025722999999,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
50,4,x,#ed1c24,59,54,150,,,,,0,44,44,92,,,3.5419410509424614,,,,,,,,,,,636.0328918999876,639.5898211999884,639.5731694999995,640.0737668999936,640.0569978999993,None,2,0.5277717999997549,640.0569978999993,None,639.5731694999995,640.0737668999936,640.0569978999993,None,990,642.6089243999886,None,640.6095402999927,642.6089243999886,642.6089243999886,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
10,5,x,#ed1c24,19,15,110,,,,,0,45,45,161,,,2.6967449600737146,,,,,,,,,,,643.6497776999895,646.3630894999951,646.3284989999956,646.8289826999971,646.8289826999971,None,2,0.6193927000131225,646.8289826999971,None,646.3284989999956,646.8289826999971,646.8289826999971,None,980,649.4817043999938,None,647.4818086999876,649.4817043999938,649.4817043999938,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
0,5,x,#ed1c24,9,5,100,,,,,0,46,46,129,,,3.8260905635707845,,,,,,,,,,,650.5044442999933,654.3354542999878,654.3354542999878,654.8357221999904,654.8357221999904,None,4,7.58814639999764,654.8357221999904,None,654.3354542999878,654.8357221999904,654.8357221999904,None,980,664.443720299998,None,662.4445033999946,664.443720299998,664.443720299998,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
50,7,o,#3ced1d,59,57,251,,,,,0,47,47,230,,,3.363277732768544,,,,,,,,,,,665.4581431999977,668.8308400999958,668.8141873999994,669.3143667999975,669.3143667999975,None,4,2.351572200001101,669.3143667999975,None,668.8141873999994,669.3143667999975,669.3143667999975,None,1030,673.7180469000014,None,671.7163586999959,673.7180469000014,673.7180469000014,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
0,5,x,#ed1c24,9,5,100,,,,,0,48,48,124,,,2.906497929517709,,,,,,,,,,,674.7456119999988,677.6547728000005,677.6381070999923,678.1384091999935,678.1384091999935,None,4,1.0682426999992458,678.1384091999935,None,677.6381070999923,678.1384091999935,678.1384091999935,None,1030,681.2576958999998,None,679.2689369,681.2745135000005,681.2576958999998,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
50,4,x,#ed1c24,59,54,150,,,,,0,49,49,91,,,2.9289104421890815,,,,,,,,,,,682.2568766999902,685.1943103999947,685.1776304999948,685.6784484999953,685.6784484999953,None,2,1.5682039999956032,685.6784484999953,None,685.1776304999948,685.6784484999953,685.6784484999953,None,980,689.2644039000006,None,687.2654431999981,689.2810419000016,689.2644039000006,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
10,4,x,#ed1c24,19,14,110,,,,,0,50,50,54,,,4.3670336401020515,,,,,,,,,,,690.3215841999918,694.7021358999918,694.6856144999911,695.1861083999975,695.1861083999975,None,2,1.2114185999962501,695.1861083999975,None,694.6856144999911,695.1861083999975,695.1861083999975,None,970,698.4218538999994,None,696.4228669000004,698.4218538999994,698.4218538999994,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
10,4,o,#3ced1d,19,14,111,,,,,0,51,51,49,,,3.524435222568646,,,,,,,,,,,699.4640206999902,702.9924148999999,702.9758977999882,703.4761804999871,703.4761804999871,None,2,0.5667679000034695,703.4761804999871,None,702.9758977999882,703.4761804999871,703.4761804999871,None,980,706.0950400000002,None,704.0940044999879,706.0950400000002,706.0950400000002,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
50,6,x,#ed1c24,59,56,250,,,,,0,52,52,225,,,3.729020538863952,,,,,,,,,,,707.1278690999898,710.8656218999968,710.8491106000001,711.3493634999904,711.3493634999904,None,4,2.1590945000061765,711.3493634999904,None,710.8491106000001,711.3493634999904,711.3493634999904,None,930,715.5530601999926,None,713.5662293999922,715.5697262999893,715.5530601999926,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
0,4,x,#ed1c24,9,4,100,,,,,0,53,53,28,,,3.663684075848967,,,,,,,,,,,716.6033011999971,720.2734745999915,720.2567464999884,720.7573876999959,720.7573876999959,None,2,1.514583299998776,720.7573876999959,None,720.2567464999884,720.7573876999959,720.7573876999959,None,930,724.2934444999992,None,722.2980333999876,724.3103158999875,724.2934444999992,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
50,4,x,#ed1c24,59,54,150,,,,,0,54,54,101,,,2.9433698625605036,,,,,,,,,,,725.3023996999982,728.246736999994,728.2302003999939,728.73039289999,728.73039289999,None,2,2.5505365999997593,728.73039289999,None,728.2302003999939,728.73039289999,728.73039289999,None,880,733.3009146999975,None,731.3012687999872,733.3009146999975,733.3009146999975,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
10,4,x,#ed1c24,19,14,110,,,,,0,55,55,60,,,4.4273461577696045,,,,,,,,,,,734.3340831999958,738.7723015999945,738.7556731999939,739.2558653999877,739.2558653999877,None,2,0.761004400003003,739.2558653999877,None,738.7556731999939,739.2558653999877,739.2558653999877,None,870,742.0414881999895,None,740.0425030999904,742.0414881999895,742.0414881999895,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
10,4,o,#3ced1d,19,14,111,,,,,0,56,56,50,,,2.6669525254636595,,,,,,,,,,,743.0775781999982,745.7444249999971,745.7444249999971,746.2450473999925,746.2450473999925,None,2,0.44714449999446515,746.2450473999925,None,745.7444249999971,746.2450473999925,746.2450473999925,None,880,748.7472885999887,None,746.756017599997,748.7639186999877,748.7472885999887,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
50,5,o,#3ced1d,59,55,151,,,,,0,57,57,172,,,2.886191575491849,,,,,,,,,,,749.7829692999949,752.6838882999873,752.6670216999919,753.1674794999999,753.1674794999999,None,2,10.86822519999987,753.1674794999999,None,752.6670216999919,753.1674794999999,753.1674794999999,None,930,766.0616650000011,None,764.0620945999981,766.0616650000011,766.0616650000011,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
50,4,o,#3ced1d,59,54,151,,,,,0,58,58,77,,,3.7138302277501345,,,,,,,,,,,767.1127008999902,770.8321136000013,770.8153982999938,771.3159252999903,771.3159252999903,None,2,1.1886161000002176,771.3159252999903,None,770.8153982999938,771.3159252999903,771.3159252999903,None,980,774.5352634999872,None,772.5399164999981,774.5520334999892,774.5352634999872,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
50,5,x,#ed1c24,59,55,150,,,,,0,59,59,192,,,4.224520638223483,,,,,,,,,,,775.5645869,779.7897802999942,779.7728575999936,780.2735256999877,780.2735256999877,None,2,1.235080200000084,780.2735256999877,None,779.7728575999936,780.2735256999877,780.2735256999877,None,930,783.5593605999893,None,781.5592207999871,783.5593605999893,783.5593605999893,None,784.5926873999997,None,space,36.02301030000672,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
50,4,x,#ed1c24,59,54,150,,,,,0,60,60,99,,,3.7694375662975634,,,,,,,,,,,821.6384765999974,825.4110958999954,825.3942720999912,825.8946599999908,825.8946599999908,None,2,0.8180505000054836,825.8946599999908,None,825.3942720999912,825.8946599999908,825.8946599999908,None,880,828.7304459000006,None,826.7318588999915,828.7471370999992,828.7304459000006,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
50,5,o,#3ced1d,59,55,151,,,,,0,61,61,178,,,2.6448326015764025,,,,,,,,,,,829.7623313999939,832.4167275999935,832.3999225000007,832.900562099996,832.900562099996,None,2,0.6813108999922406,832.900562099996,None,832.3999225000007,832.900562099996,832.900562099996,None,930,835.6360323999979,None,833.6351852999942,835.6360323999979,835.6360323999979,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
50,5,x,#ed1c24,59,55,150,,,,,0,62,62,189,,,2.6288400193907764,,,,,,,,,,,836.6654001999996,839.3059128999885,839.2892185999954,839.7896536999906,839.7896536999906,None,2,0.6759318999975221,839.7896536999906,None,839.2892185999954,839.7896536999906,839.7896536999906,None,880,842.52509499999,None,840.5244931999914,842.52509499999,842.52509499999,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
10,5,x,#ed1c24,19,15,110,,,,,0,63,63,166,,,3.368011892340882,,,,,,,,,,,843.5614725999912,846.9287321000011,846.9287321000011,847.4293093999877,847.4293093999877,None,2,0.9064628999913111,847.4293093999877,None,846.9287321000011,847.4293093999877,847.4293093999877,None,870,850.3650827999954,None,848.3696379999892,850.3816776999884,850.3650827999954,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
10,5,x,#ed1c24,19,15,110,,,,,0,64,64,169,,,3.214069630993726,,,,,,,,,,,851.400771399989,854.6184391999996,854.6184391999996,855.118990899995,855.118990899995,None,2,0.44066900000325404,855.118990899995,None,854.6184391999996,855.118990899995,855.118990899995,None,860,857.5876476999983,None,855.5876328000013,857.5876476999983,857.5876476999983,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
0,5,x,#ed1c24,9,5,100,,,,,0,65,65,135,,,2.984629072575922,,,,,,,,,,,858.617505999995,861.6078194000002,861.591110399997,862.0912941999995,862.0912941999995,None,2,0.48834210001223255,862.0912941999995,None,861.591110399997,862.0912941999995,862.0912941999995,None,860,864.6101539999945,None,862.6110405999934,864.6101539999945,864.6101539999945,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
10,4,o,#3ced1d,19,14,111,,,,,0,66,66,39,,,3.2882129582932444,,,,,,,,,,,865.6128370999941,868.9140094999893,868.89733349999,869.3978002999938,869.3807852999889,None,2,0.5980775999923935,869.3807852999889,None,868.89733349999,869.3978002999938,869.3807852999889,None,870,872.0164399999921,None,870.0302857999923,872.0330154999974,872.0164399999921,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
0,5,o,#3ced1d,9,5,101,,,,,0,67,67,111,,,4.358909916441737,,,,,,,,,,,873.0533326000004,877.4207743000006,877.4040702999919,877.904514599999,877.904514599999,None,2,0.6672122000018135,877.904514599999,None,877.4040702999919,877.904514599999,877.904514599999,None,870,880.5902102999971,None,878.5939945999999,880.6069436999969,880.5902102999971,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
10,2,o,#3ced1d,19,12,211,,,,,0,68,68,205,,,4.163851354199004,,,,,,,,,,,881.6111541999999,885.7777486999985,885.7610615000012,886.2614810999949,886.2614810999949,None,2,0.738162800000282,886.2614810999949,None,885.7610615000012,886.2614810999949,886.2614810999949,None,880,889.0304351999948,None,887.033497299999,889.0472932999983,889.0304351999948,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
50,5,o,#3ced1d,59,55,151,,,,,0,69,69,180,,,4.280169078172513,,,,,,,,,,,890.0782428999955,894.3683822999883,894.3516986999894,894.8524762000015,894.8524762000015,None,2,0.5180462999996962,894.8524762000015,None,894.3516986999894,894.8524762000015,894.8524762000015,None,930,897.3875562999892,None,895.3879678999947,897.3875562999892,897.3875562999892,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
10,5,o,#3ced1d,19,15,111,,,,,0,70,70,152,,,3.9582298988706746,,,,,,,,,,,898.4242259999883,902.3915711000009,902.3748916999903,902.8753017999989,902.8753017999989,None,2,0.6113407000084408,902.8753017999989,None,902.3748916999903,902.8753017999989,902.8753017999989,None,940,905.5109812999872,None,903.5144450999942,905.5276390999934,905.5109812999872,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
0,4,x,#ed1c24,9,4,100,,,,,0,71,71,31,,,3.452268157641455,,,,,,,,,,,906.5345272999984,909.9978464000014,909.9812416999921,910.4818133999943,910.4818133999943,None,2,0.44072280000546016,910.4818133999943,None,909.9812416999921,910.4818133999943,910.4818133999943,None,940,912.9837068999914,None,910.9834834999929,912.9837068999914,912.9837068999914,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
50,7,x,#ed1c24,59,57,250,,,,,0,72,72,231,,,4.093858360221825,,,,,,,,,,,913.976477499993,918.0712651999929,918.0545845999877,918.5550783999934,918.5550783999934,None,4,0.7898334000055911,918.5550783999934,None,918.0545845999877,918.5550783999934,918.5550783999934,None,890,921.3739454999886,None,919.3748154999921,921.3739454999886,921.3739454999886,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
10,5,x,#ed1c24,19,15,110,,,,,0,73,73,155,,,2.8272876417707824,,,,,,,,,,,922.4207614999905,925.2606277000014,925.2439149999991,925.7444374999905,925.7444374999905,None,2,0.46274620000622235,925.7444374999905,None,925.2439149999991,925.7444374999905,925.7444374999905,None,880,928.2298506999941,None,926.2338955000014,928.2466583999922,928.2298506999941,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
0,6,x,#ed1c24,9,6,200,,,,,0,74,74,221,,,2.5719884281352074,,,,,,,,,,,929.2666991000006,931.8493884999916,931.8328372999968,932.3330894999963,932.3330894999963,None,4,1.0875443999975687,932.3330894999963,None,931.8328372999968,932.3330894999963,932.3330894999963,None,880,935.4525943999906,None,933.4532484999945,935.4525943999906,935.4525943999906,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
50,4,o,#3ced1d,59,54,151,,,,,0,75,75,83,,,4.003531359073909,,,,,,,,,,,936.4611905999918,940.47321869999,940.4565419999999,940.9569241999998,940.9569241999998,None,2,0.7586883999902057,940.9569241999998,None,940.4565419999999,940.9569241999998,940.9569241999998,None,930,943.7759431000013,None,941.7747230999958,943.7759431000013,943.7759431000013,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
0,5,x,#ed1c24,9,5,100,,,,,0,76,76,130,,,2.5881786478446953,,,,,,,,,,,944.8096583000006,947.412273599999,947.3955475999974,947.8960461999959,947.8960461999959,None,2,1.347875199993723,947.8960461999959,None,947.3955475999974,947.8960461999959,947.8960461999959,None,930,951.2990481000015,None,949.3100559000013,951.3154720999883,951.2990481000015,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
10,4,x,#ed1c24,19,14,110,,,,,0,77,77,67,,,3.2122566675330093,,,,,,,,,,,952.3004991999915,955.5190663999965,955.5026072999899,956.0032298000006,956.0032298000006,None,2,0.5355940000008559,956.0032298000006,None,955.5026072999899,956.0032298000006,956.0032298000006,None,920,958.5715483999957,None,956.5752984999999,958.5884188999917,958.5715483999957,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
0,4,o,#3ced1d,9,4,101,,,,,0,78,78,16,,,4.097418938883448,,,,,,,,,,,959.6360605999944,963.7427267999883,963.7260170999944,964.2264589999977,964.2264589999977,None,2,0.603264899997157,964.2264589999977,None,963.7260170999944,964.2264589999977,964.2264589999977,None,920,966.8952019999997,None,964.8941620999976,966.8952019999997,966.8952019999997,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
0,5,o,#3ced1d,9,5,101,,,,,0,79,79,117,,,3.1219520389352056,,,,,,,,,,,967.8817118000006,971.0152936999948,970.9986100999959,971.4989964999986,971.4989964999986,None,2,0.8037936999899102,971.4989964999986,None,970.9986100999959,971.4989964999986,971.4989964999986,None,920,974.3346999999922,None,972.3351068999909,974.3346999999922,974.3346999999922,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
10,4,x,#ed1c24,19,14,110,,,,,0,80,80,57,,,3.735571499526241,,,,,,,,,,,975.3443352999893,979.0886527999974,979.0722657000006,979.5723941999895,979.5723941999895,None,2,0.570383899990702,979.5723941999895,None,979.0722657000006,979.5723941999895,979.5723941999895,None,910,982.174706299993,None,980.1844102999894,982.1915223999968,982.174706299993,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
10,4,x,#ed1c24,19,14,110,,,,,0,81,81,53,,,2.7026971287738544,,,,,,,,,,,983.227292999989,985.9440384999907,985.9273510999919,986.4282437999937,986.4282437999937,None,2,0.5912758000049507,986.4282437999937,None,985.9273510999919,986.4282437999937,986.4282437999937,None,900,989.0470534999913,None,987.0474478999968,989.0470534999913,989.0470534999913,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
10,6,o,#3ced1d,19,16,211,,,,,0,82,82,222,,,3.9270886818789643,,,,,,,,,,,990.0783289999963,994.0177141999884,994.0011162999872,994.5014771999995,994.5014771999995,None,4,0.8494669999927282,994.5014771999995,None,994.0011162999872,994.5014771999995,994.5014771999995,None,910,997.4040162999881,None,995.4025039999979,997.4040162999881,997.4040162999881,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
50,4,o,#3ced1d,59,54,151,,,,,0,83,83,78,,,3.1734708685936885,,,,,,,,,,,998.4325371999876,1001.6073783999891,1001.5907073999988,1002.0911588999879,1002.0911588999879,None,2,1.1326592999976128,1002.0911588999879,None,1001.5907073999988,1002.0911588999879,1002.0911588999879,None,960,1005.2438404999994,None,1003.2448251999886,1005.260403399996,1005.2438404999994,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
10,4,x,#ed1c24,19,14,110,,,,,0,84,84,61,,,4.338724529656487,,,,,,,,,,,1006.2763972999965,1010.6149912999972,1010.6149912999972,1011.1152717999939,1011.1152717999939,None,2,0.9175548999919556,1011.1152717999939,None,1010.6149912999972,1011.1152717999939,1011.1152717999939,None,950,1014.0846102999931,None,1012.0847555999935,1014.0846102999931,1014.0846102999931,None,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1046,Gambling,2020.1.3,59.97508634968553,
