OpenFirst.thisRepN,OpenFirst.thisTrialN,OpenFirst.thisN,OpenFirst.thisIndex,ClosedFirst.thisRepN,ClosedFirst.thisTrialN,ClosedFirst.thisN,ClosedFirst.thisIndex,Intro.started,Intro.stopped,text.started,text.stopped,cont.started,cont.stopped,text_3.started,text_3.stopped,sound_2.started,sound_2.stopped,blackback.started,blackback.stopped,text_4.started,text_4.stopped,flash.started,flash.stopped,sound_1.started,sound_1.stopped,participant,session,EEGPort,repetitionResting,LogFilesFolder,date,expName,frameRate,
0,0,0,0,,,,,3.084024462637899,6.086566990024949,6.053205506865197,None,6.053205506865197,None,23.217863326026418,83.21927986033006,83.20259789357642,None,83.73638284931621,143.75410673889382,83.73638284931621,143.75410673889382,143.72074904793772,144.1377672957351,143.70406008019035,None,AM04EN20b,1,0xC010,3,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1231,Resting,59.94863921027656,
1,0,1,0,,,,,,,,,,,144.2044908454718,204.20553370176094,204.18885261013037,None,204.72264164978515,264.74035766324414,204.72264164978515,264.74035766324414,264.706993263002,265.1240173449605,264.69031246308094,None,AM04EN20b,1,0xC010,3,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1231,Resting,59.94863921027656,
2,0,2,0,,,,,,,,,,,265.2074225114029,325.2084510739969,325.19176910724326,None,325.72555581323104,385.74327065985926,325.72555581323104,385.74327065985926,385.7098992586252,386.1269253825394,385.69321904211955,None,AM04EN20b,1,0xC010,3,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1231,Resting,59.94863921027656,
3,0,3,0,,,,,,,,,,,386.21032529823606,446.21136261207175,446.19466693503836,None,446.7284495571148,506.746147484675,446.7284495571148,506.746147484675,506.7127848346827,507.129808333224,506.6961116191689,None,AM04EN20b,1,0xC010,3,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1231,Resting,59.94863921027656,
