SubsetIndex,rep_Practice,ImageFilePrac,ColourPrac,CorrAnsPrac,TriggerConditionPrac,TriggerSpecificPrac,Primer,Condition,ImageFile,Colour,CorrAns,TriggerCondition,TriggerSpecific,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Practices.thisRepN,Practices.thisTrialN,Practices.thisN,Practices.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,CountdownLoop.thisRepN,CountdownLoop.thisTrialN,CountdownLoop.thisN,CountdownLoop.thisIndex,jitter,jitter_black,Fixation.started,Fixation.stopped,square1.started,square1.stopped,image_black_practice.started,image_black_practice.stopped,image_prompt_practice.started,image_prompt_practice.stopped,response_practice.keys,response_practice.corr,response_practice.rt,breakslide.keys,breakslide.rt,Trigger_Picture,Trigger_Target,Trigger_Response,image_black.started,image_black.stopped,image_prompt.started,image_prompt.stopped,Response.keys,Response.corr,Response.started,Response.stopped,square2.started,square2.stopped,showReminder,Reminder_Errors_Resp.keys,Reminder_Errors_Resp.started,Reminder_Errors_Resp.stopped,Response.rt,break_slide.started,break_slide.stopped,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
Subset1,5,,,,,,Stimuli/tree_45.png,tree,Stimuli/tree_41.png,green,1,1,14,0,0,0,0,,,,,0,87,87,9,,,,,1.0955062607961092,1.2565752394238954,417.67299367338273,None,417.67299367338273,None,,,,,,,,,,14,99,1,418.84066304634507,420.1084156734905,420.09173712448137,None,1,1,1.2705157675372902,None,420.09173712448137,None,False,None,None,None,0.5625083137492766,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/man_65.png,erotic_man,Stimuli/man_64.png,blue,4,3,36,0,0,0,0,,,,,0,88,88,76,,,,,1.2185385043669035,1.3093804023229376,420.6755630596472,None,420.6755630596472,None,,,,,,,,,,36,99,1,421.97669174599287,423.2944957725322,423.2611275895142,None,4,1,1.3100424263775494,None,423.2611275895142,None,False,None,None,None,0.6010919891632511,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/tree_25.png,tree,Stimuli/tree_23.png,yellow,3,1,12,0,0,0,0,,,,,0,89,89,75,,,,,1.4201507591950575,1.3573003979539058,423.87832520822303,None,423.87832520822303,None,,,,,,,,,,12,99,1,425.3295742543305,426.6974078019739,426.6974078019739,None,3,1,1.3724882557362434,None,426.6974078019739,None,False,None,None,None,0.4447462351836293,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/positiv_75.png,positive_man_woman,Stimuli/positiv_74.png,blue,4,6,67,0,0,0,0,,,,,0,90,90,30,,,,,1.2527568824771675,1.165387512366741,427.164479518422,None,427.164479518422,None,,,,,,,,,,67,99,1,428.4822797527231,429.6499473754229,429.6499473754229,None,4,1,1.1786432893750316,None,429.6499473754229,None,False,None,None,None,0.6631639039751462,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/man_75.png,erotic_man,Stimuli/man_74.png,blue,4,3,37,0,0,0,0,,,,,0,91,91,13,,,,,1.2379051579850244,1.2717076820262379,430.3338597735856,None,430.3338597735856,None,,,,,,,,,,37,99,1,431.6016275696784,432.88605816241034,432.86937902998034,None,4,1,1.2739478584935569,None,432.86937902998034,None,False,None,None,None,0.5776810530514922,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/neutral_35.png,neutral_man_woman,Stimuli/neutral_31.png,green,1,4,43,0,0,0,0,,,,,0,92,92,55,,,,,1.1602540459383455,1.497970858759869,433.4698957659966,None,433.4698957659966,None,,,,,,,,,,43,99,1,434.68760895388004,436.18889627240605,436.1722145145832,None,1,1,1.5022742335604562,None,436.1722145145832,None,False,None,None,None,0.6028095807068894,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/tree_55.png,tree,Stimuli/tree_52.png,red,2,1,15,0,0,0,0,,,,,0,93,93,53,,,,,1.117094392510295,1.2543070388254778,436.80609476624704,None,436.80609476624704,None,,,,,,,,,,15,99,1,437.9904450219019,439.2581996910212,439.224837050504,None,2,1,1.2600046498646407,None,439.224837050504,None,False,None,None,None,0.8241496054906747,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/couple_35.png,erotic_couple,Stimuli/couple_34.png,blue,4,2,23,0,0,0,0,,,,,0,94,94,40,,,,,1.010577003378156,1.125603960781119,440.07556906888385,None,440.07556906888385,None,,,,,,,,,,23,99,1,441.1264815977338,442.2607789954418,442.22741606321506,None,4,1,1.1333851897397835,None,442.22741606321506,None,False,None,None,None,0.8505418231197837,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/tree_15.png,tree,Stimuli/tree_11.png,green,1,1,11,0,0,0,0,,,,,0,95,95,15,,,,,1.0891329196929305,1.4035205548808916,443.0948292559988,None,443.0948292559988,None,,,,,,,,,,11,99,2,444.2625000875141,445.68038240915666,445.66371231975245,None,3,0,1.4174822406639578,None,445.66371231975245,None,False,None,None,None,0.4522227758225199,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/neutral_25.png,neutral_man_woman,Stimuli/neutral_24.png,blue,4,4,42,0,0,0,0,,,,,0,96,96,67,,,,,1.0907741251102065,1.4521644411778363,446.1474506250779,None,446.1474506250779,None,,,,,,,,,,42,99,1,447.3151205814611,448.76636583533036,448.749682910664,None,4,1,1.4602169567824603,None,448.749682910664,None,False,None,None,None,0.7121762304923323,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/woman_75.png,erotic_woman,Stimuli/woman_72.png,red,2,7,77,0,0,0,0,,,,,0,97,97,29,,,,,1.3082196652885836,1.1726461655155216,449.4836469999318,None,449.4836469999318,None,,,,,,,,,,77,99,1,450.8514913408653,452.0358415965202,452.0191586718538,None,2,1,1.1833882527025708,None,452.0191586718538,None,False,None,None,None,0.7126505517990154,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/neutral_15.png,neutral_man_woman,Stimuli/neutral_14.png,blue,4,4,41,0,0,0,0,,,,,0,98,98,1,,,,,1.222467982470406,1.4179069481682687,452.75312421967465,None,452.75312421967465,None,,,,,,,,,,41,99,1,454.004201214917,455.4220809111648,455.4220809111648,None,4,1,1.4239620356238447,None,455.4220809111648,None,False,None,None,None,0.48471874438473606,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/neutral_85.png,neutral_man_woman,Stimuli/neutral_82.png,red,2,4,48,0,0,0,0,,,,,0,99,99,83,,,,,1.0908362505865739,1.4984794631035574,455.93918360727,None,455.93918360727,None,,,,,,,,,,48,99,1,457.09018289082815,458.5914707927768,458.57479049350513,None,2,1,1.501240994895852,None,458.57479049350513,None,False,None,None,None,0.583913156611743,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/man_75.png,erotic_man,Stimuli/man_72.png,red,2,3,37,0,0,0,0,,,,,0,100,100,45,,,,,1.3597036764659003,1.3242159161961293,459.1753159808359,None,459.1753159808359,None,,,,,,,,,,37,99,1,460.5931913014265,461.9276709598671,461.8943100696142,None,2,1,1.333223902995087,None,461.8943100696142,None,False,None,None,None,0.3823808595898299,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/neutral_25.png,neutral_man_woman,Stimuli/neutral_23.png,yellow,3,4,42,0,0,0,0,,,,,0,101,101,8,,,,,1.223836807598425,1.2540643127452067,462.2946527127915,None,462.2946527127915,None,,,,,,,,,,42,99,1,463.5790903065772,464.8468435171417,464.83016263444915,None,3,1,1.2688594352021028,None,464.83016263444915,None,False,None,None,None,0.7134863024402875,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/woman_25.png,erotic_woman,Stimuli/woman_22.png,red,2,7,72,0,0,0,0,,,,,0,102,102,99,,,,,1.0457688806217305,1.2666763807008303,465.5641278905605,None,465.5641278905605,None,,,,,,,,,,72,99,1,466.6650740244622,467.93281702515924,467.916146352336,None,2,1,1.2729086689378164,None,467.916146352336,None,False,None,None,None,0.4674923630172998,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/woman_25.png,erotic_woman,Stimuli/woman_21.png,green,1,7,72,0,0,0,0,,,,,0,103,103,59,,,,,1.0702997877267906,1.1401941450166704,468.3998969095028,None,468.3998969095028,None,,,,,,,,,,72,99,1,469.51752363438754,470.66851066610434,470.63515123440266,None,1,1,1.1444661055738834,None,470.63515123440266,None,False,None,None,None,0.750439316043412,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/couple_85.png,erotic_couple,Stimuli/couple_81.png,green,1,2,28,0,0,0,0,,,,,0,104,104,7,,,,,1.125330847717233,1.3138178049048057,471.4024756305025,None,471.4024756305025,None,,,,,,,,,,28,99,1,472.5868258861592,473.9046243701978,473.8879429040844,None,1,1,1.326035572348701,None,473.8879429040844,None,False,None,None,None,0.5835706884608953,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/positiv_55.png,positive_man_woman,Stimuli/positiv_54.png,blue,4,6,65,0,0,0,0,,,,,0,105,105,61,,,,,1.416192097860542,1.0099018556577672,474.48845934838937,None,474.48845934838937,None,,,,,,,,,,65,99,1,475.97306724277587,476.99060837979414,476.9739260385486,None,4,1,1.0190797641589597,None,476.9739260385486,None,False,None,None,None,0.7105677386825846,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/neutral_75.png,neutral_man_woman,Stimuli/neutral_72.png,red,2,4,47,0,0,0,0,,,,,0,106,106,105,,,,,1.1621189561070917,1.4909267819875196,477.7078901278164,None,477.7078901278164,None,,,,,,,,,,47,99,1,478.92560448254153,480.4268929679092,480.4102120852167,None,2,1,1.4947165973953815,None,480.4102120852167,None,False,None,None,None,0.7032329693556676,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/tree_75.png,tree,Stimuli/tree_72.png,red,2,1,17,0,0,0,0,,,,,0,107,107,37,,,,,1.1438767403894228,1.3767924968714018,481.14417500764284,None,481.14417500764284,None,,,,,,,,,,17,99,1,482.3618890706566,483.7464096269141,483.7297293276424,None,2,1,1.3863674339027057,None,483.7297293276424,None,False,None,None,None,0.5526770857886731,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/tree_35.png,tree,Stimuli/tree_32.png,red,2,1,13,0,0,0,0,,,,,0,108,108,70,,,,,1.3717635662417713,1.475360496587328,484.313564305834,None,484.313564305834,None,,,,,,,,,,13,99,1,485.7481292604316,487.2327374465294,487.2160583140994,None,2,1,1.4841120448454603,None,487.2160583140994,None,False,None,None,None,0.4563099319275352,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/tree_15.png,tree,Stimuli/tree_14.png,blue,4,1,11,0,0,0,0,,,,,0,109,109,79,,,,,1.0976498759111109,1.0063720915803,487.69978436758356,None,487.69978436758356,None,,,,,,,,,,11,99,1,488.867476493966,489.8850164641426,489.86833528973875,None,4,1,1.0217993813403154,None,489.86833528973875,None,False,None,None,None,0.7341717871586297,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/man_55.png,erotic_man,Stimuli/man_52.png,red,2,3,35,0,0,0,0,,,,,0,110,110,43,,,,,1.1712860083253858,1.3242836463405245,490.61897559433055,None,490.61897559433055,None,,,,,,,,,,35,99,1,491.85337433227505,493.18785340729664,493.1544901833586,None,2,1,1.3307615744906798,None,493.1544901833586,None,False,None,None,None,0.4738181056563917,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset1,5,,,,,,Stimuli/neutral_35.png,neutral_man_woman,Stimuli/neutral_32.png,red,2,4,43,0,0,0,0,,,,,0,111,111,102,,,,,1.014539954765457,1.4023990193707727,493.65492133150656,None,493.65492133150656,None,,,,,,,,,,43,99,1,494.7225051166024,496.1403880216658,496.1070259645694,None,2,1,1.4024686877928616,None,496.1070259645694,None,False,None,None,None,0.3762310183956288,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,PracticeStimuli/practice_green.png,green,1,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,0,0,0,2,,,,,,,,,1.100594065658621,1.2476722467516064,526.8171179233941,None,526.8171179233941,None,527.9347370638061,529.1858204766795,529.1524531687937,None,1,1,0.7313649485313363,,,,,,,,,,,,,,,,,,,,,496.5073697745902,None,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,PracticeStimuli/practice_red.png,red,2,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,1.1948153820706775,1.1086713947274491,529.9030990158863,None,529.9030990158863,None,531.1208075363993,532.2384447628629,532.2050745378729,None,2,1,0.6297239601681213,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,PracticeStimuli/practice_yellow.png,yellow,3,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,0,2,2,3,,,,,,,,,1.0181963095415085,1.2414489576127858,532.8556330468346,None,532.8556330468346,None,533.8898524411507,535.1409285612608,535.1075665041644,None,3,1,0.6312011822446948,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,PracticeStimuli/practice_blue.png,blue,4,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,0,3,3,0,,,,,,,,,1.3520036818819219,1.375690518490162,535.7581264716791,None,535.7581264716791,None,537.1259641032702,538.5104893268963,538.4771284366416,None,4,1,0.3055991500714299,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,PracticeStimuli/practice_yellow.png,yellow,3,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,1,0,4,3,,,,,,,,,1.1144166061017193,1.2343250795820764,538.8107481324696,None,538.8107481324696,None,539.9450525312313,541.1794582702278,541.1627663025338,None,4,0,0.4939038335432997,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,PracticeStimuli/practice_red.png,red,2,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,1,1,5,1,,,,,,,,,1.426431348250717,1.3300923381706697,541.6798786250874,None,541.6798786250874,None,543.1311238789567,544.4656049959522,544.4322423554349,None,2,1,0.5693964742695243,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,PracticeStimuli/practice_green.png,green,1,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,1,2,6,2,,,,,,,,,1.0970026669150668,1.3542407734867317,545.0327573411869,None,545.0327573411869,None,546.1503837743603,547.5182362831874,547.4848640162236,None,1,1,0.5847559083049418,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,PracticeStimuli/practice_blue.png,blue,4,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,1,3,7,0,,,,,,,,,1.466900011415407,1.181875859642708,548.1020625100646,None,548.1020625100646,None,549.5866701127397,550.7710206601059,550.7543397774134,None,4,1,0.6322052498562698,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,PracticeStimuli/practice_blue.png,blue,4,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,2,0,8,0,,,,,,,,,1.1403270655460123,1.1995555473198964,551.4048977029543,None,551.4048977029543,None,552.5725647422332,553.7735964640015,553.756918498415,None,4,1,0.46858481891831616,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,PracticeStimuli/practice_green.png,green,1,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,2,1,9,2,,,,,,,,,1.2826666752469587,1.0085874039883023,554.2573478963004,None,554.2573478963004,None,555.5584654976465,556.5760060512439,556.5426428273058,None,1,1,0.51984973407707,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,PracticeStimuli/practice_red.png,red,2,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,2,2,10,1,,,,,,,,,1.4406623027525078,1.29210556295167,557.093117206954,None,557.093117206954,None,558.5610436352272,559.8621606531524,559.828798596056,None,2,1,0.505662976333042,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,PracticeStimuli/practice_yellow.png,yellow,3,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,2,3,11,3,,,,,,,,,1.2671400535496145,1.1837753545674448,560.3625906344587,None,560.3625906344587,None,561.6470261862705,562.8313784838992,562.814696434365,None,3,1,0.7126972254845896,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/man_55.png,erotic_man,Stimuli/man_54.png,blue,4,3,35,0,1,1,1,,,,,0,0,0,49,,,,,1.4363547736573357,1.3835512593967376,563.6153863880882,None,563.6153863880882,None,,,,,,,,None,,35,99,1,565.1500351802897,566.5345583619401,566.5012047644504,None,4,1,1.3832663468747342,None,566.5012047644504,None,False,None,None,None,0.670147453834943,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/neutral_couple_85.png,neutral_couple,Stimuli/neutral_couple_83.png,yellow,3,5,58,0,1,1,1,,,,,0,1,1,55,,,,,1.0289924646635935,1.4389442223282973,567.2018120474113,None,567.2018120474113,None,,,,,,,,,,58,99,1,568.3027765590759,569.7539914750523,569.7206282511142,None,3,1,1.4400062892782444,None,569.7206282511142,None,False,None,None,None,0.7066760286288627,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/positiv_35.png,positive_man_woman,Stimuli/positiv_33.png,yellow,3,6,63,0,1,1,1,,,,,0,2,2,82,,,,,1.2492249879863093,1.301567176357497,570.4545926320934,None,570.4545926320934,None,,,,,,,,,,63,99,1,571.7390240999575,573.0401457852495,573.0234622771623,None,3,1,1.316707457521261,None,573.0234622771623,None,False,None,None,None,0.6847863628827326,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/couple_35.png,erotic_couple,Stimuli/couple_32.png,red,2,2,23,0,1,1,1,,,,,0,3,3,32,,,,,1.3197371322040357,1.2924572665151814,573.7407475257114,None,573.7407475257114,None,,,,,,,,,,23,99,0,575.1252698322314,576.4263877252888,576.4097153022012,577.4105670969202,None,0,1.3023901009801193,2.3032369366210332,576.4097153022012,577.4105670969202,False,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/man_65.png,erotic_man,Stimuli/man_62.png,red,2,3,36,0,1,1,1,,,,,0,4,4,2,,,,,1.364477709464659,1.0712814438449647,577.4272476879032,None,577.4272476879032,None,,,,,,,,,,36,99,1,578.8451300095458,579.9293949690436,579.9127143780624,None,2,1,1.0861646367502544,None,579.9127143780624,None,False,None,None,None,0.4614609562977421,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/positiv_45.png,positive_man_woman,Stimuli/positiv_43.png,yellow,3,6,64,0,1,1,1,,,,,0,5,5,47,,,,,1.1822950777810175,1.2564496351199295,580.3964643518084,None,580.3964643518084,None,,,,,,,,,,64,99,1,581.6141769562691,582.8819313336771,582.8485692765807,None,3,1,1.2616800600699207,None,582.8485692765807,None,False,None,None,None,0.6945583736087428,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/woman_35.png,erotic_woman,Stimuli/woman_32.png,red,2,7,73,0,1,1,1,,,,,0,6,6,13,,,,,1.0189009985074982,1.181262847271146,583.565852483156,None,583.565852483156,None,,,,,,,,,,73,99,2,584.6501203597618,585.8344665314689,585.8177946918022,None,3,0,1.1892122532426583,None,585.8177946918022,None,False,None,None,None,0.5582968889648328,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/positiv_65.png,positive_man_woman,Stimuli/positiv_64.png,blue,4,6,66,0,1,1,1,,,,,0,7,7,12,,,,,1.4465535393774331,1.3085189331719298,586.4016212103888,None,586.4016212103888,None,,,,,,,,,,66,99,1,587.9029096957584,589.2207105134803,589.1873452475684,None,4,1,1.3075659207443096,None,589.1873452475684,None,False,None,None,None,0.627708532183533,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/neutral_35.png,neutral_man_woman,Stimuli/neutral_31.png,green,1,4,43,0,1,1,1,,,,,0,8,8,97,,,,,1.4491278011200879,1.4845152091526839,589.8379057985057,None,589.8379057985057,None,,,,,,,,,,43,99,1,591.3225230276294,592.8071210038579,592.7904409962975,None,1,1,1.4905017887685972,None,592.7904409962975,None,False,None,None,None,0.621555190464278,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/positiv_85.png,positive_man_woman,Stimuli/positiv_84.png,blue,4,6,68,0,1,1,1,,,,,0,9,9,101,,,,,1.2934918223960148,1.3967115248600979,593.4409992135479,None,593.4409992135479,None,,,,,,,,,,68,99,1,594.7921603381037,596.1933617770537,596.1766817694934,None,4,1,1.4020159530646197,None,596.1766817694934,None,False,None,None,None,0.6772634402714175,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/woman_65.png,erotic_woman,Stimuli/woman_63.png,yellow,3,7,76,0,1,1,1,,,,,0,10,10,23,,,,,1.3182945212813786,1.0081441258723405,596.8772852602178,None,596.8772852602178,None,,,,,,,,,,76,99,1,598.2284446345111,599.2460064829756,599.2293028468612,None,3,1,1.0202358421229292,None,599.2293028468612,None,False,None,None,None,0.6916074299842876,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/man_25.png,erotic_man,Stimuli/man_24.png,blue,4,3,32,0,1,1,1,,,,,0,11,11,94,,,,,1.3361949861883744,1.249056411962334,599.9465860534365,None,599.9465860534365,None,,,,,,,,,,32,99,1,601.3311185698258,602.5821821463833,602.5655027222438,None,4,1,1.2550960661083082,None,602.5655027222438,None,False,None,None,None,0.630371849234507,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/neutral_couple_55.png,neutral_couple,Stimuli/neutral_couple_51.png,green,1,5,55,0,1,1,1,,,,,0,12,12,96,,,,,1.409539243554552,1.248616317021657,603.2160594809429,None,603.2160594809429,None,,,,,,,,,,55,99,1,604.683989993162,605.9350620293262,605.9017002639393,None,1,1,1.248786834288694,None,605.9017002639393,None,False,None,None,None,0.5871324739146075,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
