"Onset","Duration","Participant","date_time","Running","Trial","Event","ImageCondition","ImageFile","Colour","Accuracy","RT","Post_Trial","Post_TrialCondition","TaskPerf"
104.937752475456,0.744559598791966,"AU06EL20","2022_Mar_01_1114","Practice",9,"Target","Scramble","","",1,0.744559598791966,"post_noResponse",NA,91.7410714285714
105.682312074248,0,"AU06EL20","2022_Mar_01_1114","Practice",9,"Response","Scramble","","",1,0.744559598791966,"post_noResponse",NA,91.7410714285714
105.70511771103,1.2369743224926,"AU06EL20","2022_Mar_01_1114","Practice",10,"Fixation","Scramble","","",1,0.573010767617234,"post_correct",NA,91.7410714285714
106.956178370481,1.31224348735017,"AU06EL20","2022_Mar_01_1114","Practice",10,"Picture","Scramble","","",1,0.573010767617234,"post_correct",NA,91.7410714285714
108.257268551039,0.573010767617234,"AU06EL20","2022_Mar_01_1114","Practice",10,"Target","Scramble","","",1,0.573010767617234,"post_correct",NA,91.7410714285714
108.830279318656,0,"AU06EL20","2022_Mar_01_1114","Practice",10,"Response","Scramble","","",1,0.573010767617234,"post_correct",NA,91.7410714285714
108.857784995345,1.36480612827116,"AU06EL20","2022_Mar_01_1114","Practice",11,"Fixation","Scramble","","",1,0.764610613128752,"post_correct",NA,91.7410714285714
110.22563079483,1.16332599243113,"AU06EL20","2022_Mar_01_1114","Practice",11,"Picture","Scramble","","",1,0.764610613128752,"post_correct",NA,91.7410714285714
111.376612575757,0.764610613128752,"AU06EL20","2022_Mar_01_1114","Practice",11,"Target","Scramble","","",1,0.764610613128752,"post_correct",NA,91.7410714285714
112.141223188886,0,"AU06EL20","2022_Mar_01_1114","Practice",11,"Response","Scramble","","",1,0.764610613128752,"post_correct",NA,91.7410714285714
112.160623688762,1.33397214353015,"AU06EL20","2022_Mar_01_1114","Practice",12,"Fixation","Scramble","","",1,0.812225354544353,"post_correct",NA,91.7410714285714
113.495105972599,1.00529021316863,"AU06EL20","2022_Mar_01_1114","Practice",12,"Picture","Scramble","","",1,0.812225354544353,"post_correct",NA,91.7410714285714
114.495960684424,0.812225354544353,"AU06EL20","2022_Mar_01_1114","Practice",12,"Target","Scramble","","",1,0.812225354544353,"post_correct",NA,91.7410714285714
115.308186038968,0,"AU06EL20","2022_Mar_01_1114","Practice",12,"Response","Scramble","","",1,0.812225354544353,"post_correct",NA,91.7410714285714
115.330010944979,1.28720758024349,"AU06EL20","2022_Mar_01_1114","Practice",13,"Fixation","Scramble","","",1,0.88469237375466,"post_correct",NA,91.7410714285714
116.631131463429,1.19366815385413,"AU06EL20","2022_Mar_01_1114","Practice",13,"Picture","Scramble","","",1,0.88469237375466,"post_correct",NA,91.7410714285714
117.815475593165,0.88469237375466,"AU06EL20","2022_Mar_01_1114","Practice",13,"Target","Scramble","","",1,0.88469237375466,"post_correct",NA,91.7410714285714
118.70016796692,0,"AU06EL20","2022_Mar_01_1114","Practice",13,"Response","Scramble","","",1,0.88469237375466,"post_correct",NA,91.7410714285714
