OpenFirst.thisRepN,OpenFirst.thisTrialN,OpenFirst.thisN,OpenFirst.thisIndex,ClosedFirst.thisRepN,ClosedFirst.thisTrialN,ClosedFirst.thisN,ClosedFirst.thisIndex,Intro.started,Intro.stopped,text.started,text.stopped,cont.started,cont.stopped,text_3.started,text_3.stopped,sound_2.started,sound_2.stopped,blackback.started,blackback.stopped,text_4.started,text_4.stopped,flash.started,flash.stopped,sound_1.started,sound_1.stopped,participant,session,EEGPort,repetitionResting,LogFilesFolder,date,expName,frameRate,
0,0,0,0,,,,,5.7271886999951676,8.726674699995783,8.692909799996414,None,8.692909799996414,None,27.196540999997524,87.20812480000313,87.19143636000226,None,87.69991850000224,147.71324840000307,87.69991850000224,147.71324840000307,147.6966526000033,148.10872760000348,147.6915200599993,None,IA6LI11,1,Serial_COM3,2,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1125,Resting,60.01633644191706,
1,0,1,0,,,,,,,,,,,148.19439459999558,208.2100378000032,208.19229806000075,None,208.6987889000011,268.71188089999487,208.6987889000011,268.71188089999487,268.6950726000068,269.1102447000012,268.6921523599973,None,IA6LI11,1,Serial_COM3,2,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1125,Resting,60.01633644191706,
2,0,2,0,,,,,,,,,,,269.1952659999952,329.21015230000194,329.1931552599941,None,329.69948670000304,389.7140505999996,329.69948670000304,389.7140505999996,389.6795889000059,390.0933772999997,389.6761224599992,None,IA6LI11,1,Serial_COM3,2,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1125,Resting,60.01633644191706,
3,0,3,0,,,,,,,,,,,390.178568000003,450.19338149999385,450.17655326000533,None,450.68324589999975,510.6960889000038,450.68324589999975,510.6960889000038,510.68017609999515,511.09412979999615,510.6769235600019,None,IA6LI11,1,Serial_COM3,2,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1125,Resting,60.01633644191706,
