SubsetIndex,rep_Practice,ImageFilePrac,ColourPrac,CorrAnsPrac,TriggerConditionPrac,TriggerSpecificPrac,Primer,Condition,ImageFile,Colour,CorrAns,TriggerCondition,TriggerSpecific,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Practices.thisRepN,Practices.thisTrialN,Practices.thisN,Practices.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,CountdownLoop.thisRepN,CountdownLoop.thisTrialN,CountdownLoop.thisN,CountdownLoop.thisIndex,jitter,jitter_black,Fixation.started,Fixation.stopped,square1.started,square1.stopped,image_black_practice.started,image_black_practice.stopped,image_prompt_practice.started,image_prompt_practice.stopped,response_practice.keys,response_practice.corr,response_practice.rt,breakslide.keys,breakslide.rt,image_black.started,image_black.stopped,image_prompt.started,image_prompt.stopped,Response.keys,Response.corr,Response.started,Response.stopped,square2.started,square2.stopped,showReminder,Reminder_Errors_Resp.keys,Reminder_Errors_Resp.started,Reminder_Errors_Resp.stopped,Response.rt,break_slide.started,break_slide.stopped,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
Subset1,5,,,,,,Stimuli/man_75.png,erotic_man,Stimuli/man_74.png,blue,4,3,37,0,0,0,0,,,,,0,97,97,100,,,,,1.0014312534043286,1.4494299737703835,541.3593658000027,None,541.3593658000027,None,,,,,,,,,,542.3950898000039,543.8575501000014,543.8404377999977,None,4,1,1.4561368400027277,None,543.8404377999977,None,False,None,None,None,0.3893960999994306,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset1,5,,,,,,Stimuli/man_45.png,erotic_man,Stimuli/man_42.png,red,2,3,34,0,0,0,0,,,,,0,98,98,12,,,,,1.2876364260948543,1.441009860497029,544.264404600006,None,544.264404600006,None,,,,,,,,,,545.5832814000023,547.0268519000092,547.0097443999985,None,2,1,1.4498563099914463,None,547.0097443999985,None,False,None,None,None,0.3770606000034604,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset1,5,,,,,,Stimuli/man_45.png,erotic_man,Stimuli/man_43.png,yellow,3,3,34,0,0,0,0,,,,,0,99,99,84,,,,,1.3581706672275464,1.1855981408972813,547.417000100002,None,547.417000100002,None,,,,,,,,,,548.8064518000028,549.9959738000034,549.978919000001,None,3,1,1.1920989100035513,None,549.978919000001,None,False,None,None,None,0.6608935999975074,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset1,5,,,,,,Stimuli/neutral_55.png,neutral_man_woman,Stimuli/neutral_54.png,blue,4,4,45,0,0,0,0,,,,,0,100,100,41,,,,,1.2277334759987188,1.1837641016645748,550.6699783000076,None,550.6699783000076,None,,,,,,,,,,551.9317505000072,553.1150141000107,553.1150141000107,None,4,1,1.196488510002382,None,553.1150141000107,None,False,None,None,None,0.3908713999990141,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset1,5,,,,,,Stimuli/woman_75.png,erotic_woman,Stimuli/woman_71.png,green,1,7,77,0,0,0,0,,,,,0,101,101,85,,,,,1.3700700868726603,1.2876852428944021,553.534811400008,None,553.534811400008,None,,,,,,,,,,554.9394479000039,556.234504100008,556.2174263000052,None,1,1,1.2872989400202641,None,556.2174263000052,None,False,None,None,None,0.7744385999976657,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset1,5,,,,,,Stimuli/neutral_couple_85.png,neutral_couple,Stimuli/neutral_couple_84.png,blue,4,5,58,0,0,0,0,,,,,0,102,102,8,,,,,1.4828676404598724,1.3335303744017297,557.0204419000074,None,557.0204419000074,None,,,,,,,,,,558.5248954999988,559.8708702000004,559.8537813000003,560.8538568000076,None,0,1.3387375400052406,2.338713140008622,559.8537813000003,560.8538568000076,False,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset1,5,,,,,,Stimuli/neutral_couple_25.png,neutral_couple,Stimuli/neutral_couple_21.png,green,1,5,52,0,0,0,0,,,,,0,103,103,103,,,,,1.336546769097874,1.3862635601366713,560.8732606999984,None,560.8732606999984,None,,,,,,,,,,562.2565182000108,563.6573598000105,563.6403451000078,None,1,1,1.3984332099935273,None,563.6403451000078,None,False,None,None,None,0.675616100008483,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset1,5,,,,,,Stimuli/neutral_couple_15.png,neutral_couple,Stimuli/neutral_couple_11.png,green,1,5,51,0,0,0,0,,,,,0,104,104,33,,,,,1.2074227531709067,1.377513240708705,564.3432180000091,None,564.3432180000091,None,,,,,,,,,,565.5856065000116,566.9765093000024,566.9430786000012,None,1,1,1.3780434100190178,None,566.9430786000012,None,False,None,None,None,0.5429908000078285,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset1,5,,,,,,Stimuli/neutral_55.png,neutral_man_woman,Stimuli/neutral_54.png,blue,4,4,45,0,0,0,0,,,,,0,105,105,89,,,,,1.37711011071741,1.2818964419236218,567.5168178000022,None,567.5168178000022,None,,,,,,,,,,568.9143215000076,570.195733600005,570.195733600005,None,2,0,1.2935062400065362,None,570.195733600005,None,False,None,None,None,0.7260644999914803,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset1,5,,,,,,Stimuli/couple_65.png,erotic_couple,Stimuli/couple_61.png,green,1,2,26,0,0,0,0,,,,,0,106,106,69,,,,,1.2977848879535445,1.333729258388817,570.9527710000111,None,570.9527710000111,None,,,,,,,,,,572.2936126999994,573.6324197000067,573.6152261000097,None,1,1,1.3403052099893102,None,573.6152261000097,None,False,None,None,None,0.6786056999990251,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset1,5,,,,,,Stimuli/tree_35.png,tree,Stimuli/tree_32.png,red,2,1,13,0,0,0,0,,,,,0,107,107,15,,,,,1.3650324859710923,1.1887068641192824,574.318386400002,None,574.318386400002,None,,,,,,,,,,575.7046053000086,576.9016871000058,576.8847615000122,None,2,1,1.191236940008821,None,576.8847615000122,None,False,None,None,None,0.6050764999963576,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset1,5,,,,,,Stimuli/positiv_25.png,positive_man_woman,Stimuli/positiv_24.png,blue,4,6,62,0,0,0,0,,,,,0,108,108,7,,,,,1.2120064528990298,1.3909094927654806,577.5263360000099,None,577.5263360000099,None,,,,,,,,,,578.7874608999991,580.1877154000103,580.1708186000033,None,4,1,1.398640110011911,None,580.1708186000033,None,False,None,None,None,0.3499093999998877,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset1,5,,,,,,Stimuli/positiv_55.png,positive_man_woman,Stimuli/positiv_54.png,blue,4,6,65,0,0,0,0,,,,,0,109,109,47,,,,,1.4435099597871217,1.2363483967257831,580.5402883000061,None,580.5402883000061,None,,,,,,,,,,582.0187712000043,583.2570210999984,583.2399736000079,None,4,1,1.2407354099996155,None,583.2399736000079,None,False,None,None,None,0.44487320000189357,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset1,5,,,,,,Stimuli/tree_15.png,tree,Stimuli/tree_11.png,green,1,1,11,0,0,0,0,,,,,0,110,110,106,,,,,1.4404536945490998,1.3970623199611971,583.709652000005,None,583.709652000005,None,,,,,,,,,,585.1809434000024,586.5931291000015,586.5760620000074,None,1,1,1.403718839996145,None,586.5760620000074,None,False,None,None,None,0.6588301999872783,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset1,5,,,,,,Stimuli/neutral_15.png,neutral_man_woman,Stimuli/neutral_13.png,yellow,3,4,41,0,0,0,0,,,,,0,111,111,57,,,,,1.3838683454697986,1.2213628000772114,587.2675047000084,None,587.2675047000084,None,,,,,,,,,,588.693823900001,589.929329400009,589.9120771000016,None,3,1,1.2346574099938152,None,589.9120771000016,None,False,None,None,None,0.6802235999930417,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,PracticeStimuli/practice_yellow.png,yellow,3,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,0,0,0,3,,,,,,,,,1.069559065935818,1.143655097851902,620.9426433000044,None,620.9426433000044,None,622.0394634000113,623.1901178999979,623.1731256000057,None,3,1,0.865773800003808,,,,,,,,,,,,,,,,,,590.6150777000003,None,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,PracticeStimuli/practice_blue.png,blue,4,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,0,1,1,0,,,,,,,,,1.3690189108699404,1.356239764885381,624.0593536000088,None,624.0593536000088,None,625.4505897000054,626.8098966000107,626.7928596999991,None,4,1,0.9689442999952007,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,PracticeStimuli/practice_green.png,green,1,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,1.2172894948444362,1.2146289573628386,627.7791052000102,None,627.7791052000102,None,629.0150008000055,630.2290682000021,630.2290682000021,631.230223400009,None,0,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,PracticeStimuli/practice_red.png,red,2,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,0,3,3,1,,,,,,,,,1.3293327923002496,1.4709121081903709,631.2464940000064,None,631.2464940000064,None,632.5920828000089,634.06577500001,634.0485803000047,None,2,1,0.4216883000044618,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,PracticeStimuli/practice_blue.png,blue,4,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,1,0,4,0,,,,,,,,,1.147402183327299,1.2101853496673254,634.5016332000087,None,634.5016332000087,None,635.6623662000056,636.8845203000092,636.8685086000041,None,4,1,0.5501309999963269,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,PracticeStimuli/practice_red.png,red,2,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,1,1,5,1,,,,,,,,,1.2347712250467344,1.243317915704083,637.4203125000058,None,637.4203125000058,None,638.6822144000034,639.9373538000073,639.9203645000089,None,2,1,0.5674417999980506,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,PracticeStimuli/practice_green.png,green,1,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,1,2,6,2,,,,,,,,,1.175566219765768,1.2093510996008887,640.5063285000069,None,640.5063285000069,None,641.6972852000035,642.9065676000027,642.8895017000032,None,1,1,0.7324041999963811,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,PracticeStimuli/practice_yellow.png,yellow,3,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,1,3,7,3,,,,,,,,,1.4004883498788354,1.423733606412361,643.6529579000053,None,643.6529579000053,None,645.0622688000003,646.4929179000028,646.4758888000069,None,3,1,0.6662367999961134,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,PracticeStimuli/practice_blue.png,blue,4,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,2,0,8,0,,,,,,,,,1.2543774440879263,1.2621657899724168,647.1617716000037,None,647.1617716000037,None,648.4316118999996,649.6952130999998,649.6952130999998,None,2,0,0.6508986000117147,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,PracticeStimuli/practice_green.png,green,1,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,2,1,9,2,,,,,,,,,1.365959181488668,1.4284226081100027,650.3643343000003,None,650.3643343000003,None,651.7393337000103,653.18147950001,653.1480387000047,None,1,1,0.6102538999984972,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,PracticeStimuli/practice_yellow.png,yellow,3,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,2,2,10,3,,,,,,,,,1.3195669127944114,1.2615046952506828,653.7839787000121,None,653.7839787000121,None,655.1300619000103,656.4010172999988,656.3840640999988,None,3,1,0.6158437999984017,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,PracticeStimuli/practice_red.png,red,2,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,1,1,1,2,3,11,1,,,,,,,,,1.0831167235276387,1.1379314647078498,657.0199579000036,None,657.0199579000036,None,658.1119646000006,659.2535118000087,659.2364970000053,None,2,1,0.5433736000122735,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,,,,,,Stimuli/tree_25.png,tree,Stimuli/tree_22.png,red,2,1,12,0,1,1,1,,,,,0,0,0,95,,,,,1.1859837446978014,1.4550899524435668,659.8708018000034,None,659.8708018000034,None,,,,,,,,None,,661.0938428000081,662.5563370000018,662.5392248999997,None,2,1,1.4548509400046896,None,662.5392248999997,None,False,None,None,None,0.5500865999929374,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,,,,,,Stimuli/man_75.png,erotic_man,Stimuli/man_71.png,green,1,3,37,0,1,1,1,,,,,0,1,1,26,,,,,1.2066169171730494,1.316429942192157,663.1109700000088,None,663.1109700000088,None,,,,,,,,,,664.3455620000022,665.6754995000083,665.6584408000053,None,1,1,1.324052340016351,None,665.6584408000053,None,False,None,None,None,0.5773560000088764,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,,,,,,Stimuli/man_25.png,erotic_man,Stimuli/man_23.png,yellow,3,3,32,0,1,1,1,,,,,0,2,2,81,,,,,1.2346077855369648,1.4422158560040872,666.2606379000063,None,666.2606379000063,None,,,,,,,,,,667.5444253000023,668.9948431000084,668.9778800000058,None,3,1,1.4483523099916056,None,668.9778800000058,None,False,None,None,None,0.49203290000150446,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,,,,,,Stimuli/tree_25.png,tree,Stimuli/tree_23.png,yellow,3,1,12,0,1,1,1,,,,,0,3,3,105,,,,,1.071998984861118,1.18901219158862,669.497549000007,None,669.497549000007,None,,,,,,,,,,670.5974535999994,671.7971610000095,671.7802413000027,None,3,1,1.195849840019946,None,671.7802413000027,None,False,None,None,None,0.7694881000061287,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,,,,,,Stimuli/woman_45.png,erotic_woman,Stimuli/woman_43.png,yellow,3,7,74,0,1,1,1,,,,,0,4,4,21,,,,,1.3459035535271722,1.380705903692073,672.5877654000069,None,672.5877654000069,None,,,,,,,,,,673.9831787000003,675.3668307000044,675.3499538000033,None,3,1,1.380313510002452,None,675.3499538000033,None,False,None,None,None,0.6448928000027081,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,,,,,,Stimuli/neutral_couple_15.png,neutral_couple,Stimuli/neutral_couple_14.png,blue,4,5,51,0,1,1,1,,,,,0,5,5,89,,,,,1.3582286268500894,1.4520261095109834,676.0254462000012,None,676.0254462000012,None,,,,,,,,,,677.4049267000082,678.869711899999,678.852727999998,679.8535727999988,None,0,1.4599442400067346,2.4607845400169026,678.852727999998,679.8535727999988,False,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,,,,,,Stimuli/woman_45.png,erotic_woman,Stimuli/woman_44.png,blue,4,7,74,0,1,1,1,,,,,0,6,6,47,,,,,1.0277575545437814,1.439434242428907,679.8721726000076,None,679.8721726000076,None,,,,,,,,,,680.9311023000046,682.3727747000084,682.3556867000007,None,4,1,1.4470299100066768,None,682.3556867000007,None,False,None,None,None,0.43619639999815263,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,,,,,,Stimuli/neutral_15.png,neutral_man_woman,Stimuli/neutral_11.png,green,1,4,41,0,1,1,1,,,,,0,7,7,5,,,,,1.2789902690195691,1.1343942201601744,682.8256021999987,None,682.8256021999987,None,,,,,,,,,,684.127287100011,685.2750798000052,685.2580719000107,None,1,1,1.1420871400041506,None,685.2580719000107,None,False,None,None,None,0.6747199999954319,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,,,,,,Stimuli/positiv_15.png,positive_man_woman,Stimuli/positiv_12.png,red,2,6,61,0,1,1,1,,,,,0,8,8,61,,,,,1.2955027826475067,1.2236360339468024,685.9656143000029,None,685.9656143000029,None,,,,,,,,,,687.2919114000106,688.5278823999979,688.5107771000039,None,2,1,1.2350383400043938,None,688.5107771000039,None,False,None,None,None,0.6030442000046605,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,,,,,,Stimuli/couple_15.png,erotic_couple,Stimuli/couple_13.png,yellow,3,2,21,0,1,1,1,,,,,0,9,9,64,,,,,1.4408701644436697,1.4151261203205174,689.1507044000027,None,689.1507044000027,None,,,,,,,,,,690.6255692999985,692.0474084000016,692.0303638000041,None,3,1,1.4258503099990776,None,692.0303638000041,None,False,None,None,None,0.5637448000052245,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,,,,,,Stimuli/woman_25.png,erotic_woman,Stimuli/woman_22.png,red,2,7,72,0,1,1,1,,,,,0,10,10,32,,,,,1.0389147201491025,1.3759230942918539,692.6165934000019,None,692.6165934000019,None,,,,,,,,,,693.7001004000049,695.0833285000117,695.0662931000115,None,2,1,1.380487610003911,None,695.0662931000115,None,False,None,None,None,0.530735199994524,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,,,,,,Stimuli/couple_25.png,erotic_couple,Stimuli/couple_24.png,blue,4,2,22,0,1,1,1,,,,,0,11,11,35,,,,,1.2616720368664334,1.076222904641352,695.6197098999983,None,695.6197098999983,None,,,,,,,,,,696.908428900002,697.9854424000077,697.9854424000077,None,4,1,1.085681240001577,None,697.9854424000077,None,False,None,None,None,0.9015176999964751,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,,,,,,Stimuli/couple_35.png,erotic_couple,Stimuli/couple_33.png,yellow,3,2,23,0,1,1,1,,,,,0,12,12,16,,,,,1.0312228588878332,1.1115825995985056,698.9060749000055,None,698.9060749000055,None,,,,,,,,,,699.9756558000081,701.0879228999984,701.0879228999984,None,3,1,1.1223060099873692,None,701.0879228999984,None,False,None,None,None,0.6062856999924406,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,,,,,,Stimuli/neutral_85.png,neutral_man_woman,Stimuli/neutral_81.png,green,1,4,48,0,1,1,1,,,,,0,13,13,110,,,,,1.2897504246306433,1.3833131946174366,701.7246012000105,None,701.7246012000105,None,,,,,,,,,,703.0455280000024,704.4411178000009,704.4239559999987,None,1,1,1.3877733400149737,None,704.4239559999987,None,False,None,None,None,0.7651932000007946,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,,,,,,Stimuli/neutral_couple_55.png,neutral_couple,Stimuli/neutral_couple_51.png,green,1,5,55,0,1,1,1,,,,,0,14,14,57,,,,,1.0746324982541884,1.322529673379393,705.210407000006,None,705.210407000006,None,,,,,,,,,,706.3084397000057,707.6437271000032,707.6266691000055,None,1,1,1.3340731400094228,None,707.6266691000055,None,False,None,None,None,0.7593056000041543,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,,,,,,Stimuli/couple_65.png,erotic_couple,Stimuli/couple_63.png,yellow,3,2,26,0,1,1,1,,,,,0,15,15,75,,,,,1.243571692382509,1.3583215506110804,708.4133719000092,None,708.4133719000092,None,,,,,,,,,,709.6867345000064,711.0465357000066,711.0294668999995,None,3,1,1.3675247100036358,None,711.0294668999995,None,False,None,None,None,0.5263967999926535,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,,,,,,Stimuli/woman_75.png,erotic_woman,Stimuli/woman_72.png,red,2,7,77,0,1,1,1,,,,,0,16,16,66,,,,,1.1470967897910596,1.2829076875630292,711.5871099000069,None,711.5871099000069,None,,,,,,,,,,712.7840875000111,714.0823295000009,714.0654528000014,715.0661671999987,None,0,1.2928273100114893,2.2935081100004027,714.0654528000014,715.0661671999987,False,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,,,,,,Stimuli/neutral_couple_65.png,neutral_couple,Stimuli/neutral_couple_63.png,yellow,3,5,56,0,1,1,1,,,,,0,17,17,14,,,,,1.2892158167362244,1.2949204355916353,715.0846306000021,None,715.0846306000021,None,,,,,,,,,,716.4039353999979,717.7018215999997,717.7018215999997,None,3,1,1.3102948400046444,None,717.7018215999997,None,False,None,None,None,0.6626279999909457,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,,,,,,Stimuli/positiv_65.png,positive_man_woman,Stimuli/positiv_62.png,red,2,6,66,0,1,1,1,,,,,0,18,18,0,,,,,1.4529241288600996,1.0385121824695904,718.3883244000026,None,718.3883244000026,None,,,,,,,,,,719.8906480000005,720.9380822000094,720.9210871000105,None,2,1,1.0420593099843245,None,720.9210871000105,None,False,None,None,None,0.4376864999940153,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,,,,,,Stimuli/positiv_45.png,positive_man_woman,Stimuli/positiv_42.png,red,2,6,64,0,1,1,1,,,,,0,19,19,38,,,,,1.2355901128206976,1.0730728836634467,721.3952583000064,None,721.3952583000064,None,,,,,,,,,,722.674815300008,723.7571814000112,723.7401397000067,None,2,1,1.0778312100010226,None,723.7401397000067,None,False,None,None,None,0.36847480000869837,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset2,3,,,,,,Stimuli/couple_75.png,erotic_couple,Stimuli/couple_71.png,green,1,2,27,0,1,1,1,,,,,0,20,20,86,,,,,1.1880410372366041,1.1296756930617078,724.1426803000068,None,724.1426803000068,None,,,,,,,,,,725.3631582000089,726.4923607000092,726.4923607000092,None,3,0,1.140415040004882,None,726.4923607000092,None,False,None,None,None,0.8904116000048816,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
