1.3073 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1200]. Using actual size
3.0491 	EXP 	Created image_5 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='ExamplePractice.png', interpolate=True, mask=None, maskParams=None, name='image_5', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.6 , 0.15]), texRes=128, units='height', win=Window(...))
3.0578 	EXP 	Created Fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='Fixation', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='+', units='height', win=Window(...), wrapWidth=1)
3.0611 	EXP 	Created square1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Wingdings', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='square1', opacity=1.0, ori=0, pos=array([-0.77, -0.4 ]), rgb=array([0., 0., 0.]), text='n', units='height', win=Window(...), wrapWidth=1)
3.0629 	EXP 	Created image_black_practice = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_black_practice', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.6, 0.4]), texRes=128, units='height', win=Window(...))
3.0644 	EXP 	Created image_prompt_practice = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_prompt_practice', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.6, 0.4]), texRes=128, units='height', win=Window(...))
3.0782 	EXP 	Created Quest = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.031, italic=False, languageStyle='LTR', name='Quest', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
3.0815 	EXP 	Created cont3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='cont3', opacity=1.0, ori=0, pos=array([ 0. , -0.4]), rgb=array([0., 0., 0.]), text='Weiter mit Leertaste', units='height', win=Window(...), wrapWidth=1)
3.1144 	EXP 	Created Fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='Fixation', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='+', units='height', win=Window(...), wrapWidth=1)
3.1157 	EXP 	Created square1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Wingdings', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='square1', opacity=1.0, ori=0, pos=array([-0.77, -0.4 ]), rgb=array([0., 0., 0.]), text='n', units='height', win=Window(...), wrapWidth=1)
3.1174 	EXP 	Created image_black = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_black', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.6, 0.4]), texRes=128, units='height', win=Window(...))
3.1189 	EXP 	Created image_prompt = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_prompt', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.6, 0.4]), texRes=128, units='height', win=Window(...))
3.1202 	EXP 	Created square2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Wingdings', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='square2', opacity=1.0, ori=0, pos=array([-0.77, -0.4 ]), rgb=array([255., 255., 255.]), text='n', units='height', win=Window(...), wrapWidth=1)
3.1242 	EXP 	Created co4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='co4', opacity=1.0, ori=0, pos=array([ 0. , -0.4]), rgb=array([0., 0., 0.]), text='Weiter mit der weißen Taste.', units='height', win=Window(...), wrapWidth=1)
3.1352 	EXP 	Created ReminderErrors = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.031, italic=False, languageStyle='LTR', name='ReminderErrors', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
3.1359 	EXP 	Created break_slide = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='break_slide', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
3.1470 	EXP 	Created Countdownslide = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='Countdownslide', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='default text', units='height', win=Window(...), wrapWidth=1)
3.1570 	EXP 	Created Intro = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.031, italic=False, languageStyle='LTR', name='Intro', opacity=1.0, ori=0, pos=array([0. , 0.2]), rgb=array([0., 0., 0.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
3.1601 	EXP 	Created FinalSlide = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.031, italic=False, languageStyle='LTR', name='FinalSlide', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='Das ist das Ende der Aufgabe.', units='height', win=Window(...), wrapWidth=1)
3.1929 	EXP 	IntroNew: autoDraw = True
6.1531 	EXP 	Welcome: autoDraw = True
6.1531 	EXP 	cont1: autoDraw = True
6.2031 	EXP 	IntroNew: autoDraw = False
9.0574 	DATA 	Keypress: space
9.0722 	EXP 	IntroNew: autoDraw = False
9.0722 	EXP 	Welcome: autoDraw = False
9.0722 	EXP 	cont1: autoDraw = False
9.0722 	EXP 	cont: autoDraw = True
9.0722 	EXP 	Instr: autoDraw = True
9.0722 	EXP 	ResponseMapp: autoDraw = True
9.0722 	EXP 	image_5: autoDraw = True
44.1369 	DATA 	Keypress: space
44.1970 	EXP 	Imported BlockLists.xlsx as conditions, 4 conditions, 2 params
44.1972 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
44.1975 	EXP 	New trial (rep=0, index=0): OrderedDict([('SubsetIndex', 'Subset1'), ('rep_Practice', 5)])
44.2123 	EXP 	Imported Trials_Practice.xlsx as conditions, 4 conditions, 7 params
44.2126 	EXP 	Created sequence: random, trialTypes=4, nReps=5, seed=None
44.2129 	EXP 	New trial (rep=0, index=0): OrderedDict([('ImageFilePrac', 'PracticeStimuli/practice_yellow.png'), ('ColourPrac', 'yellow'), ('CorrAnsPrac', 3), ('TriggerConditionPrac', 9), ('TriggerSpecificPrac', 0), ('Primer', 'PracticeStimuli/practice_black.png'), ('Condition', 'Scramble')])
44.2188 	EXP 	cont: autoDraw = False
44.2188 	EXP 	Instr: autoDraw = False
44.2188 	EXP 	ResponseMapp: autoDraw = False
44.2188 	EXP 	image_5: autoDraw = False
44.2188 	EXP 	Fixation: autoDraw = True
44.2188 	EXP 	square1: autoDraw = True
45.4365 	EXP 	Fixation: autoDraw = False
45.4365 	EXP 	square1: autoDraw = False
45.4365 	EXP 	Fixation: autoDraw = False
45.4365 	EXP 	square1: autoDraw = False
45.4365 	EXP 	image_black_practice: image = 'PracticeStimuli/practice_black.png'
45.4365 	EXP 	image_prompt_practice: image = 'PracticeStimuli/practice_yellow.png'
45.4365 	EXP 	image_black_practice: autoDraw = True
46.7209 	EXP 	image_prompt_practice: autoDraw = True
46.7543 	EXP 	image_black_practice: autoDraw = False
47.4910 	EXP 	New trial (rep=0, index=1): OrderedDict([('ImageFilePrac', 'PracticeStimuli/practice_green.png'), ('ColourPrac', 'green'), ('CorrAnsPrac', 1), ('TriggerConditionPrac', 9), ('TriggerSpecificPrac', 0), ('Primer', 'PracticeStimuli/practice_black.png'), ('Condition', 'Scramble')])
47.4922 	DATA 	Keypress: 3
47.5049 	EXP 	image_black_practice: autoDraw = False
47.5049 	EXP 	image_prompt_practice: autoDraw = False
47.5049 	EXP 	Fixation: autoDraw = True
47.5049 	EXP 	square1: autoDraw = True
48.5725 	EXP 	Fixation: autoDraw = False
48.5725 	EXP 	square1: autoDraw = False
48.5725 	EXP 	Fixation: autoDraw = False
48.5725 	EXP 	square1: autoDraw = False
48.5725 	EXP 	image_black_practice: image = 'PracticeStimuli/practice_black.png'
48.5725 	EXP 	image_prompt_practice: image = 'PracticeStimuli/practice_green.png'
48.5725 	EXP 	image_black_practice: autoDraw = True
49.6734 	EXP 	image_prompt_practice: autoDraw = True
49.6901 	EXP 	image_black_practice: autoDraw = False
50.1269 	EXP 	New trial (rep=0, index=2): OrderedDict([('ImageFilePrac', 'PracticeStimuli/practice_blue.png'), ('ColourPrac', 'blue'), ('CorrAnsPrac', 4), ('TriggerConditionPrac', 9), ('TriggerSpecificPrac', 0), ('Primer', 'PracticeStimuli/practice_black.png'), ('Condition', 'Scramble')])
50.1284 	DATA 	Keypress: 1
50.1405 	EXP 	image_black_practice: autoDraw = False
50.1405 	EXP 	image_prompt_practice: autoDraw = False
50.1405 	EXP 	Fixation: autoDraw = True
50.1405 	EXP 	square1: autoDraw = True
51.2748 	EXP 	Fixation: autoDraw = False
51.2748 	EXP 	square1: autoDraw = False
51.2748 	EXP 	Fixation: autoDraw = False
51.2748 	EXP 	square1: autoDraw = False
51.2748 	EXP 	image_black_practice: image = 'PracticeStimuli/practice_black.png'
51.2748 	EXP 	image_prompt_practice: image = 'PracticeStimuli/practice_blue.png'
51.2748 	EXP 	image_black_practice: autoDraw = True
52.3924 	EXP 	image_prompt_practice: autoDraw = True
52.4258 	EXP 	image_black_practice: autoDraw = False
52.7789 	EXP 	New trial (rep=0, index=3): OrderedDict([('ImageFilePrac', 'PracticeStimuli/practice_red.png'), ('ColourPrac', 'red'), ('CorrAnsPrac', 2), ('TriggerConditionPrac', 9), ('TriggerSpecificPrac', 0), ('Primer', 'PracticeStimuli/practice_black.png'), ('Condition', 'Scramble')])
52.7805 	DATA 	Keypress: 4
52.7928 	EXP 	image_black_practice: autoDraw = False
52.7928 	EXP 	image_prompt_practice: autoDraw = False
52.7928 	EXP 	Fixation: autoDraw = True
52.7928 	EXP 	square1: autoDraw = True
54.0105 	EXP 	Fixation: autoDraw = False
54.0105 	EXP 	square1: autoDraw = False
54.0105 	EXP 	Fixation: autoDraw = False
54.0105 	EXP 	square1: autoDraw = False
54.0105 	EXP 	image_black_practice: image = 'PracticeStimuli/practice_black.png'
54.0105 	EXP 	image_prompt_practice: image = 'PracticeStimuli/practice_red.png'
54.0105 	EXP 	image_black_practice: autoDraw = True
55.1281 	EXP 	image_prompt_practice: autoDraw = True
55.1614 	EXP 	image_black_practice: autoDraw = False
55.4310 	EXP 	New trial (rep=1, index=0): OrderedDict([('ImageFilePrac', 'PracticeStimuli/practice_blue.png'), ('ColourPrac', 'blue'), ('CorrAnsPrac', 4), ('TriggerConditionPrac', 9), ('TriggerSpecificPrac', 0), ('Primer', 'PracticeStimuli/practice_black.png'), ('Condition', 'Scramble')])
55.4326 	DATA 	Keypress: 2
55.4450 	EXP 	image_black_practice: autoDraw = False
55.4450 	EXP 	image_prompt_practice: autoDraw = False
55.4450 	EXP 	Fixation: autoDraw = True
55.4450 	EXP 	square1: autoDraw = True
56.5626 	EXP 	Fixation: autoDraw = False
56.5626 	EXP 	square1: autoDraw = False
56.5626 	EXP 	Fixation: autoDraw = False
56.5626 	EXP 	square1: autoDraw = False
56.5626 	EXP 	image_black_practice: image = 'PracticeStimuli/practice_black.png'
56.5626 	EXP 	image_prompt_practice: image = 'PracticeStimuli/practice_blue.png'
56.5626 	EXP 	image_black_practice: autoDraw = True
57.7970 	EXP 	image_black_practice: autoDraw = False
57.7970 	EXP 	image_prompt_practice: autoDraw = True
58.5832 	EXP 	New trial (rep=1, index=1): OrderedDict([('ImageFilePrac', 'PracticeStimuli/practice_red.png'), ('ColourPrac', 'red'), ('CorrAnsPrac', 2), ('TriggerConditionPrac', 9), ('TriggerSpecificPrac', 0), ('Primer', 'PracticeStimuli/practice_black.png'), ('Condition', 'Scramble')])
58.5847 	DATA 	Keypress: 4
58.5977 	EXP 	image_black_practice: autoDraw = False
58.5977 	EXP 	image_prompt_practice: autoDraw = False
58.5977 	EXP 	Fixation: autoDraw = True
58.5977 	EXP 	square1: autoDraw = True
59.7654 	EXP 	Fixation: autoDraw = False
59.7654 	EXP 	square1: autoDraw = False
59.7654 	EXP 	Fixation: autoDraw = False
59.7654 	EXP 	square1: autoDraw = False
59.7654 	EXP 	image_black_practice: image = 'PracticeStimuli/practice_black.png'
59.7654 	EXP 	image_prompt_practice: image = 'PracticeStimuli/practice_red.png'
59.7654 	EXP 	image_black_practice: autoDraw = True
61.1165 	EXP 	image_prompt_practice: autoDraw = True
61.1332 	EXP 	image_black_practice: autoDraw = False
61.4356 	DATA 	Keypress: 2
61.4523 	EXP 	New trial (rep=1, index=2): OrderedDict([('ImageFilePrac', 'PracticeStimuli/practice_green.png'), ('ColourPrac', 'green'), ('CorrAnsPrac', 1), ('TriggerConditionPrac', 9), ('TriggerSpecificPrac', 0), ('Primer', 'PracticeStimuli/practice_black.png'), ('Condition', 'Scramble')])
61.4668 	EXP 	image_black_practice: autoDraw = False
61.4668 	EXP 	image_prompt_practice: autoDraw = False
61.4668 	EXP 	Fixation: autoDraw = True
61.4668 	EXP 	square1: autoDraw = True
62.9014 	EXP 	Fixation: autoDraw = False
62.9014 	EXP 	square1: autoDraw = False
62.9014 	EXP 	Fixation: autoDraw = False
62.9014 	EXP 	square1: autoDraw = False
62.9014 	EXP 	image_black_practice: image = 'PracticeStimuli/practice_black.png'
62.9014 	EXP 	image_prompt_practice: image = 'PracticeStimuli/practice_green.png'
62.9014 	EXP 	image_black_practice: autoDraw = True
63.9689 	EXP 	image_prompt_practice: autoDraw = True
63.9856 	EXP 	image_black_practice: autoDraw = False
64.2714 	EXP 	New trial (rep=1, index=3): OrderedDict([('ImageFilePrac', 'PracticeStimuli/practice_yellow.png'), ('ColourPrac', 'yellow'), ('CorrAnsPrac', 3), ('TriggerConditionPrac', 9), ('TriggerSpecificPrac', 0), ('Primer', 'PracticeStimuli/practice_black.png'), ('Condition', 'Scramble')])
64.2730 	DATA 	Keypress: 1
64.2859 	EXP 	image_black_practice: autoDraw = False
64.2859 	EXP 	image_prompt_practice: autoDraw = False
64.2859 	EXP 	Fixation: autoDraw = True
64.2859 	EXP 	square1: autoDraw = True
65.6370 	EXP 	Fixation: autoDraw = False
65.6370 	EXP 	square1: autoDraw = False
65.6370 	EXP 	Fixation: autoDraw = False
65.6370 	EXP 	square1: autoDraw = False
65.6370 	EXP 	image_black_practice: image = 'PracticeStimuli/practice_black.png'
65.6370 	EXP 	image_prompt_practice: image = 'PracticeStimuli/practice_yellow.png'
65.6370 	EXP 	image_black_practice: autoDraw = True
67.1216 	EXP 	image_prompt_practice: autoDraw = True
67.1383 	EXP 	image_black_practice: autoDraw = False
67.4245 	EXP 	New trial (rep=2, index=0): OrderedDict([('ImageFilePrac', 'PracticeStimuli/practice_blue.png'), ('ColourPrac', 'blue'), ('CorrAnsPrac', 4), ('TriggerConditionPrac', 9), ('TriggerSpecificPrac', 0), ('Primer', 'PracticeStimuli/practice_black.png'), ('Condition', 'Scramble')])
67.4261 	DATA 	Keypress: 3
67.4385 	EXP 	image_black_practice: autoDraw = False
67.4385 	EXP 	image_prompt_practice: autoDraw = False
67.4385 	EXP 	Fixation: autoDraw = True
67.4385 	EXP 	square1: autoDraw = True
68.5562 	EXP 	Fixation: autoDraw = False
68.5562 	EXP 	square1: autoDraw = False
68.5562 	EXP 	Fixation: autoDraw = False
68.5562 	EXP 	square1: autoDraw = False
68.5562 	EXP 	image_black_practice: image = 'PracticeStimuli/practice_black.png'
68.5562 	EXP 	image_prompt_practice: image = 'PracticeStimuli/practice_blue.png'
68.5562 	EXP 	image_black_practice: autoDraw = True
69.6071 	EXP 	image_prompt_practice: autoDraw = True
69.6237 	EXP 	image_black_practice: autoDraw = False
70.0767 	EXP 	New trial (rep=2, index=1): OrderedDict([('ImageFilePrac', 'PracticeStimuli/practice_green.png'), ('ColourPrac', 'green'), ('CorrAnsPrac', 1), ('TriggerConditionPrac', 9), ('TriggerSpecificPrac', 0), ('Primer', 'PracticeStimuli/practice_black.png'), ('Condition', 'Scramble')])
70.0782 	DATA 	Keypress: 4
70.0908 	EXP 	image_black_practice: autoDraw = False
70.0908 	EXP 	image_prompt_practice: autoDraw = False
70.0908 	EXP 	Fixation: autoDraw = True
70.0908 	EXP 	square1: autoDraw = True
71.3919 	EXP 	Fixation: autoDraw = False
71.3919 	EXP 	square1: autoDraw = False
71.3919 	EXP 	Fixation: autoDraw = False
71.3919 	EXP 	square1: autoDraw = False
71.3919 	EXP 	image_black_practice: image = 'PracticeStimuli/practice_black.png'
71.3919 	EXP 	image_prompt_practice: image = 'PracticeStimuli/practice_green.png'
71.3919 	EXP 	image_black_practice: autoDraw = True
72.7431 	EXP 	image_black_practice: autoDraw = False
72.7431 	EXP 	image_prompt_practice: autoDraw = True
73.2281 	DATA 	Keypress: 1
73.2458 	EXP 	New trial (rep=2, index=2): OrderedDict([('ImageFilePrac', 'PracticeStimuli/practice_yellow.png'), ('ColourPrac', 'yellow'), ('CorrAnsPrac', 3), ('TriggerConditionPrac', 9), ('TriggerSpecificPrac', 0), ('Primer', 'PracticeStimuli/practice_black.png'), ('Condition', 'Scramble')])
73.2602 	EXP 	image_black_practice: autoDraw = False
73.2602 	EXP 	image_prompt_practice: autoDraw = False
73.2602 	EXP 	Fixation: autoDraw = True
73.2602 	EXP 	square1: autoDraw = True
74.3277 	EXP 	Fixation: autoDraw = False
74.3277 	EXP 	square1: autoDraw = False
74.3277 	EXP 	Fixation: autoDraw = False
74.3277 	EXP 	square1: autoDraw = False
74.3277 	EXP 	image_black_practice: image = 'PracticeStimuli/practice_black.png'
74.3277 	EXP 	image_prompt_practice: image = 'PracticeStimuli/practice_yellow.png'
74.3277 	EXP 	image_black_practice: autoDraw = True
75.5955 	EXP 	image_prompt_practice: autoDraw = True
75.6122 	EXP 	image_black_practice: autoDraw = False
76.0149 	EXP 	New trial (rep=2, index=3): OrderedDict([('ImageFilePrac', 'PracticeStimuli/practice_red.png'), ('ColourPrac', 'red'), ('CorrAnsPrac', 2), ('TriggerConditionPrac', 9), ('TriggerSpecificPrac', 0), ('Primer', 'PracticeStimuli/practice_black.png'), ('Condition', 'Scramble')])
76.0165 	DATA 	Keypress: 3
76.0292 	EXP 	image_black_practice: autoDraw = False
76.0292 	EXP 	image_prompt_practice: autoDraw = False
76.0292 	EXP 	Fixation: autoDraw = True
76.0292 	EXP 	square1: autoDraw = True
77.0968 	EXP 	Fixation: autoDraw = False
77.0968 	EXP 	square1: autoDraw = False
77.0968 	EXP 	Fixation: autoDraw = False
77.0968 	EXP 	square1: autoDraw = False
77.0968 	EXP 	image_black_practice: image = 'PracticeStimuli/practice_black.png'
77.0968 	EXP 	image_prompt_practice: image = 'PracticeStimuli/practice_red.png'
77.0968 	EXP 	image_black_practice: autoDraw = True
78.4146 	EXP 	image_black_practice: autoDraw = False
78.4146 	EXP 	image_prompt_practice: autoDraw = True
