"Onset","Duration","Participant","date_time","Order_Experimenter","Response_Mapping","Running","Trial","Event","ExperimenterPresence","Congruency","Target","Response","Accuracy","RT","RT_Condition","Post_Trial","Cutoff","TaskPerf"
43.1993892458704,0.1,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",0,"PracFlankers",NA,0,"S","None",0,NA,NA,NA,NA,60.5902777777778
43.2660878524257,0.2,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",0,"PracTarget",NA,0,"S","None",0,NA,NA,NA,NA,60.5902777777778
44.266171143443,0.1,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",0,"TooSlowFeedback",NA,0,"S","None",0,NA,NA,NA,NA,60.5902777777778
46.1826890469874,0.1,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",1,"PracFlankers",NA,1,"H","4",0,0.593007194174788,NA,NA,NA,60.5902777777778
46.266056355822,0.2,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",1,"PracTarget",NA,1,"H","4",0,0.593007194174788,NA,NA,NA,60.5902777777778
46.8590635499968,0,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",1,"PracResponse",NA,1,"H","4",0,0.593007194174788,NA,NA,NA,60.5902777777778
47.7327814195251,0.1,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",2,"PracFlankers",NA,0,"H","4",0,0.457057006400646,NA,NA,NA,60.5902777777778
47.8160181924395,0.2,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",2,"PracTarget",NA,0,"H","4",0,0.457057006400646,NA,NA,NA,60.5902777777778
48.2730751988402,0,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",2,"PracResponse",NA,0,"H","4",0,0.457057006400646,NA,NA,NA,60.5902777777778
49.0993308371708,0.1,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",3,"PracFlankers",NA,1,"S","4",1,0.273304774080316,NA,NA,NA,60.5902777777778
49.1827033954396,0.2,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",3,"PracTarget",NA,1,"S","4",1,0.273304774080316,NA,NA,NA,60.5902777777778
49.4560081695199,0,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",3,"PracResponse",NA,1,"S","4",1,0.273304774080316,NA,NA,NA,60.5902777777778
50.4493147914,0.1,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",4,"PracFlankers",NA,1,"S","4",1,0.243326657218859,NA,NA,NA,60.5902777777778
50.5327023980462,0.2,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",4,"PracTarget",NA,1,"S","4",1,0.243326657218859,NA,NA,NA,60.5902777777778
50.7760290552651,0,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",4,"PracResponse",NA,1,"S","4",1,0.243326657218859,NA,NA,NA,60.5902777777778
51.6994177677952,0.1,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",5,"PracFlankers",NA,0.66,"S","2",0,0.130335743289834,NA,NA,NA,60.5902777777778
51.7826401922557,0.2,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",5,"PracTarget",NA,0.66,"S","2",0,0.130335743289834,NA,NA,NA,60.5902777777778
51.9129759355455,0,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",5,"PracResponse",NA,0.66,"S","2",0,0.130335743289834,NA,NA,NA,60.5902777777778
52.8661212388251,0.1,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",6,"PracFlankers",NA,0.66,"S","2",0,0.126595696654476,NA,NA,NA,60.5902777777778
52.9493800593609,0.2,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",6,"PracTarget",NA,0.66,"S","2",0,0.126595696654476,NA,NA,NA,60.5902777777778
53.0759757560154,0,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",6,"PracResponse",NA,0.66,"S","2",0,0.126595696654476,NA,NA,NA,60.5902777777778
54.0327932132532,0.1,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",7,"PracFlankers",NA,0.33,"S","2",0,0.224878396864369,NA,NA,NA,60.5902777777778
54.1161486233723,0.2,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",7,"PracTarget",NA,0.33,"S","2",0,0.224878396864369,NA,NA,NA,60.5902777777778
54.3410270202367,0,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",7,"PracResponse",NA,0.33,"S","2",0,0.224878396864369,NA,NA,NA,60.5902777777778
55.2493841539199,0.1,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",8,"PracFlankers",NA,1,"H","2",1,0.125239242948737,NA,NA,NA,60.5902777777778
55.3327325647933,0.2,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",8,"PracTarget",NA,1,"H","2",1,0.125239242948737,NA,NA,NA,60.5902777777778
55.4579718077421,0,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",8,"PracResponse",NA,1,"H","2",1,0.125239242948737,NA,NA,NA,60.5902777777778
56.2494362982961,0.1,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",9,"PracFlankers",NA,1,"S","4",1,0.264159910353555,NA,NA,NA,60.5902777777778
56.3328204053196,0.2,"ahsaer12","2021_Jun_11_1337","Present_First","S_blue","Practice",9,"PracTarget",NA,1,"S","4",1,0.264159910353555,NA,NA,NA,60.5902777777778
